title,box_office,genres_IMDB,release_year,averageRating,numVotes,GPE_entities,GPE_US_frequencies,Percentage_american_culture
The Cisco Kid and the Lady,,,1939.0,,,[],Counter(),0.0
Wild Hearts,,,,,,"['Los Angeles', 'Montana']","Counter({'Los Angeles': 1, 'Montana': 1})",1.0
Titicut Follies,,Documentary,1967.0,7.7,5245.0,[],Counter(),0.0
Thunder Birds,,,1942.0,,,['US'],Counter(),0.0
Northfork,,"Drama,Fantasy",2003.0,6.2,5628.0,"['Northfork', 'Montana', 'Northfork', 'Northfork']","Counter({'Northfork': 3, 'Montana': 1})",1.0
Susan Slept Here,2250000.0,"Comedy,Drama,Romance",1954.0,6.4,2204.0,"['Hollywood', 'Las Vegas']","Counter({'Hollywood': 1, 'Las Vegas': 1})",1.0
The Tie That Binds,,"Crime,Drama,Thriller",1995.0,5.0,1274.0,"['California', 'Los Angeles']","Counter({'California': 1, 'Los Angeles': 1})",1.0
All Quiet on the Western Front,,,1930.0,,,['Germany'],Counter(),0.0
Far Out Man,,,1990.0,,,['America'],Counter(),0.0
Black Swan,329398046.0,,2010.0,,,['New York City'],Counter(),0.0
Saturday's Hero,1150000.0,"Drama,Sport",1951.0,6.3,253.0,['Virginia'],Counter({'Virginia': 1}),1.0
Home Town Story,,"Comedy,Drama,Romance",1951.0,5.0,1123.0,[],Counter(),0.0
Here Comes Mr. Jordan,,"Comedy,Fantasy,Romance",1941.0,7.5,7529.0,['New York City'],Counter(),0.0
The Madwoman of Chaillot,,"Comedy,Drama",1969.0,5.9,1226.0,"['Paris', 'Paris', 'Passy']",Counter({'Paris': 2}),0.6666666666666666
Combat Academy,,,1986.0,,,[],Counter(),0.0
My Little Pony: The Movie,5958456.0,"Adventure,Animation,Family",1986.0,5.9,2928.0,['Flutter Valley'],Counter(),0.0
Heat Lightning,,"Crime,Drama",1934.0,7.1,1069.0,['Mexico'],Counter({'Mexico': 1}),1.0
A Stranger's Heart,,,2007.0,,,[],Counter(),0.0
Puppet Master 5: The Final Chapter,,,1994.0,,,[],Counter(),0.0
Down Twisted,,"Action,Adventure,Crime",1987.0,5.2,1111.0,['Los Angeles'],Counter({'Los Angeles': 1}),1.0
Dixiana,780000.0,"Comedy,Drama,Music",1930.0,5.3,438.0,['New Orleans'],Counter({'New Orleans': 1}),1.0
Devil's Island,,,1939.0,,,[],Counter(),0.0
Straight Talk,21202099.0,"Comedy,Drama,Romance",1992.0,5.7,4078.0,"['Arkansas', 'Chicago', 'Chicago', 'Arkansas']","Counter({'Arkansas': 2, 'Chicago': 2})",1.0
Witchboard 2: The Devil's Doorway,,"Horror,Mystery",1993.0,5.0,2010.0,[],Counter(),0.0
Out of Sight,77745568.0,,1998.0,,,"['U.S.', 'Florida', 'Bloomfield Hills', 'Detroit', 'Detroit']","Counter({'Detroit': 2, 'Florida': 1, 'Bloomfield Hills': 1})",0.8
A Dangerous Woman,1497222.0,"Drama,Romance",1993.0,5.7,2083.0,[],Counter(),0.0
Nobody Lives Forever,,"Crime,Drama,Film-Noir",1946.0,7.1,2013.0,['New York City'],Counter(),0.0
Skiptracers,,,2009.0,,,['Alabama'],Counter({'Alabama': 1}),1.0
Iron Will,21006361.0,"Adventure,Family",1994.0,6.6,9572.0,"['South Dakota', 'Winnipeg', 'Manitoba', 'Winnipeg', 'Saint Paul', 'Minnesota']","Counter({'South Dakota': 1, 'Saint Paul': 1, 'Minnesota': 1})",0.5
Dark Command,,"Drama,Romance,War",1940.0,6.7,3149.0,"['Kansas', 'Lawrence']","Counter({'Kansas': 1, 'Lawrence': 1})",1.0
The Green Hornet,,,,,,[],Counter(),0.0
Deadly Impact,,,2007.0,,,"['Albuquerque', 'New Mexico', 'Mexico', 'Albuquerque', 'Albuquerque', 'Albuquerque']","Counter({'Albuquerque': 4, 'New Mexico': 1, 'Mexico': 1})",1.0
Superman vs. The Elite,,,2012.0,,,[],Counter(),0.0
The Quiet Man,3200000.0,"Comedy,Drama,Romance",1952.0,7.7,43254.0,"['Pittsburgh', 'Pennsylvania', 'Ireland', 'Innisfree', 'the United States', 'Castletown', 'Dublin', 'Inisfree', 'Castletown', 'Innisfree']","Counter({'Pittsburgh': 1, 'Pennsylvania': 1, 'Ireland': 1, 'Dublin': 1})",0.4
God's Gift to Women,,"Comedy,Romance",1931.0,5.1,460.0,['America'],Counter(),0.0
Raising Jeffrey Dahmer,,,2006.0,,,[],Counter(),0.0
American Drug War: The Last White Hope,,,2007.0,,,"['Texas', 'US']",Counter({'Texas': 1}),0.5
Witchouse 2: Blood Coven,,,2000.0,,,['Covington County'],Counter(),0.0
Annie Hall,38251425.0,,1977.0,,,"['New York', 'New York', 'Chippewa Falls', 'Wisconsin', 'Los Angeles', 'New York', ""New York's""]","Counter({'New York': 3, 'Chippewa Falls': 1, 'Wisconsin': 1, 'Los Angeles': 1})",0.8571428571428571
Night Monster,,"Adventure,Crime,Drama",1942.0,6.1,1948.0,['Lynn'],Counter({'Lynn': 1}),1.0
Football Romeo,,"Comedy,Family,Romance",1938.0,6.7,94.0,[],Counter(),0.0
Foxfire,,,,,,['Boston'],Counter({'Boston': 1}),1.0
Frivolous Wives,,,1918.0,,,['Argentina'],Counter(),0.0
Deconstruction Red,,,2013.0,,,['Los Angeles'],Counter({'Los Angeles': 1}),1.0
Beyond Witch Mountain,,,1982.0,,,[],Counter(),0.0
Betty in Blunderland,,,1934.0,,,[],Counter(),0.0
The Jet Cage,,,,,,[],Counter(),0.0
The Green Archer,,,,,,[],Counter(),0.0
Mad Love,15453274.0,,1995.0,,,"['Seattle', 'Chicago', 'Mexico', 'Seattle', 'Chicago']","Counter({'Seattle': 2, 'Chicago': 2, 'Mexico': 1})",1.0
Their Own Desire,,"Drama,Romance",1929.0,5.8,801.0,[],Counter(),0.0
Freeway Killer,,,2010.0,,,[],Counter(),0.0
Don't Be a Menace to South Central While Drinking Your Juice in the Hood,20109115.0,,1996.0,,,[],Counter(),0.0
A Flintstones Christmas Carol,,,1994.0,,,"['Bedrock', 'Bedrock']",Counter({'Bedrock': 2}),1.0
Closet Cases of the Nerd Kind,,"Comedy,Sci-Fi,Short",1980.0,7.0,183.0,[],Counter(),0.0
Billy Two Hats,,"Drama,Romance,Western",1974.0,6.3,1853.0,[],Counter(),0.0
Return to Peyton Place,9996178.0,Drama,1961.0,5.9,1021.0,"['Boston', 'New York', 'Peyton Place']","Counter({'Boston': 1, 'New York': 1})",0.6666666666666666
I Never Sang for My Father,,Drama,1970.0,7.4,3052.0,"['New York', 'California']","Counter({'New York': 1, 'California': 1})",1.0
Angora Love,,"Comedy,Short",1929.0,6.8,962.0,[],Counter(),0.0
Dumb-Hounded,,"Animation,Comedy,Family",1943.0,7.5,1250.0,[],Counter(),0.0
Princess of Thieves,,,2001.0,,,"['England', 'Nottingham', 'France', 'England']","Counter({'England': 2, 'Nottingham': 1})",0.75
The Wonderful Wizard of Oz,,"Adventure,Fantasy,Short",1910.0,5.7,1676.0,"['Kansas', 'Oz', 'Oz', 'the Emerald City']",Counter({'Kansas': 1}),0.25
Searching for Sonny,,,2011.0,,,[],Counter(),0.0
Fever Pitch,618847.0,"Drama,Mystery",1985.0,4.2,365.0,"['Los Angeles', 'Las Vegas']","Counter({'Los Angeles': 1, 'Las Vegas': 1})",1.0
The Beast from Haunted Cave,,,1959.0,,,"['Deadwood', 'South Dakota']","Counter({'Deadwood': 1, 'South Dakota': 1})",1.0
12,,"Comedy,Music",2003.0,7.7,55.0,"['U.S.', 'Los Angeles', 'L.A.']",Counter({'Los Angeles': 1}),0.3333333333333333
Dorothy Vernon of Haddon Hall,,"Drama,History,Romance",1924.0,6.9,187.0,"['Rutland', 'Rutland', 'Rutland', 'France', 'Scotland', 'Rutland', 'England', 'Scotland', 'Rutland', 'Wales']","Counter({'Rutland': 5, 'Scotland': 2, 'England': 1, 'Wales': 1})",0.9
Citizen Toxie: The Toxic Avenger Part IV,,,2001.0,,,"['Amortville', 'Amortville', 'Tromaville']",Counter(),0.0
Land of the Free,,,1998.0,,,[],Counter(),0.0
Polyester,,Comedy,1981.0,7.0,9271.0,"['Baltimore', 'Baltimore']",Counter({'Baltimore': 2}),1.0
Chill Factor,11263966.0,"Action,Adventure,Comedy",1999.0,5.2,10196.0,"['Jerome', 'Montana', 'Leavenworth']","Counter({'Jerome': 1, 'Montana': 1, 'Leavenworth': 1})",1.0
Battling with Buffalo Bill,,Western,1931.0,5.8,75.0,[],Counter(),0.0
Blades of Glory,145708642.0,"Comedy,Sport",2007.0,6.3,179867.0,"['U.S.', 'North Korea', 'Montreal']",Counter({'Montreal': 1}),0.3333333333333333
Heaven's Prisoners,5009305.0,"Drama,Mystery,Thriller",1996.0,5.8,5898.0,"['New Orleans', 'Louisiana', 'New Iberia']","Counter({'New Orleans': 1, 'Louisiana': 1, 'New Iberia': 1})",1.0
Into the Spider's Web,7300000.0,,,,,[],Counter(),0.0
Uncle Nino,,,2003.0,,,['America'],Counter(),0.0
The Thomas Crown Affair,124305181.0,,1999.0,,,[],Counter(),0.0
When a Killer Calls,,,2005.0,,,[],Counter(),0.0
Life Returns,,,1935.0,,,[],Counter(),0.0
13 Rue Madeleine,,"Action,Adventure,Drama",1947.0,6.9,3108.0,"['the United States', 'Germany', 'Great Britain', 'France', 'Holland', 'Holland', 'Holland', 'Great Britain', 'England', 'Great Britain']","Counter({'Holland': 3, 'England': 1})",0.4
Fort Apache,,"Drama,Western",1948.0,7.4,20163.0,"['U.S.', 'United States', 'Philadelphia']",Counter({'Philadelphia': 1}),0.3333333333333333
Max Steel: Endangered Species,,,,,,[],Counter(),0.0
Proud,,Drama,2004.0,5.6,368.0,[],Counter(),0.0
The Campaign,93451706.0,Comedy,2012.0,6.1,138205.0,"[""North Carolina's"", 'Hammond', 'Hammond']",Counter({'Hammond': 2}),0.6666666666666666
Billy Jack,32500000.0,,1971.0,,,['California'],Counter({'California': 1}),1.0
Steel Dawn,,,1987.0,,,"['Meridian', 'Meridian']",Counter({'Meridian': 2}),1.0
Just My Luck,38077373.0,"Comedy,Fantasy,Romance",2006.0,5.5,62660.0,[],Counter(),0.0
Cinderella,,,1957.0,,,[],Counter(),0.0
Blackballed,,,2004.0,,,"['Venezuela', 'Patterson', 'New York']","Counter({'Patterson': 1, 'New York': 1})",0.6666666666666666
The Dark Hour,,,1936.0,,,[],Counter(),0.0
Kansas,,"Crime,Drama,Romance",1988.0,5.5,1361.0,[],Counter(),0.0
The Ring of Terror,,,1963.0,,,[],Counter(),0.0
The Adventures of Sherlock Holmes,,,1939.0,,,['the British Empire'],Counter(),0.0
Jane Eyre,,,1944.0,,,"['Thornfield', 'Thornfield', 'Spanish Town', 'Jamaica', 'Thornfield', 'England', 'Thornfield', 'Gateshead', 'Thornfield']","Counter({'Thornfield': 5, 'Jamaica': 1, 'England': 1})",0.7777777777777778
Deuce Bigalow: European Gigolo,45109561.0,Comedy,2005.0,4.7,54013.0,"['Malibu', 'Amsterdam', 'Malibu', 'Amsterdam', 'Chernobyl']","Counter({'Malibu': 2, 'Amsterdam': 2})",0.8
Of Cash and Hash,,,1955.0,,,[],Counter(),0.0
Helter Shelter,,,,,,[],Counter(),0.0
Hot Rod,14334401.0,,2007.0,,,[],Counter(),0.0
Of Mice and Men,5471088.0,,1992.0,,,"['Weed', 'Weed']",Counter({'Weed': 2}),1.0
Nine Months,138510230.0,"Comedy,Romance",1995.0,5.5,38992.0,[],Counter(),0.0
In Time,173930596.0,"Action,Sci-Fi,Thriller",2011.0,6.7,457530.0,"['Dayton', 'Dayton', 'New Greenwich', 'New Greenwich', 'Borel', 'Dayton', 'Dayton', 'New Greenwich', 'Dayton']",Counter({'Dayton': 5}),0.5555555555555556
Terry and the Pirates,,,1940.0,,,[],Counter(),0.0
Replicant,,"Action,Sci-Fi,Thriller",2001.0,5.4,15965.0,['Seattle'],Counter({'Seattle': 1}),1.0
The Shadow Riders,,,1982.0,,,['Texas'],Counter({'Texas': 1}),1.0
Dance Hall Racket,,,1953.0,,,[],Counter(),0.0
GoBots: Battle of the Rock Lords,,"Action,Adventure,Animation",1986.0,5.4,572.0,['Gobotron'],Counter(),0.0
Battle Cry,8000000.0,"Drama,Romance,War",1955.0,6.4,2696.0,"['United States', 'Saipan', 'Red Beach', 'New Zealand']",Counter(),0.0
Scotty Finds A Home,,,1935.0,,,[],Counter(),0.0
Government Agents vs Phantom Legion,,,1951.0,,,['US'],Counter(),0.0
The Big Chill,56342711.0,"Comedy,Drama",1983.0,7.1,42990.0,"['Richmond', 'South Carolina', 'Los Angeles', 'Atlanta', 'Vietnam', 'Detroit']","Counter({'Richmond': 1, 'South Carolina': 1, 'Los Angeles': 1, 'Atlanta': 1, 'Detroit': 1})",0.8333333333333334
Sniper 3,,,2004.0,,,"[""the People's Republic of Vietnam""]",Counter(),0.0
'Gator Bait,,,1974.0,,,[],Counter(),0.0
My Tender Comrade,,,1943.0,,,[],Counter(),0.0
"Captain Carey, U.S.A.",,,1950.0,,,"['Italy', 'Orta', 'Milan']","Counter({'Italy': 1, 'Milan': 1})",0.6666666666666666
Welcome Stranger,,Comedy,1947.0,6.8,358.0,"['Fallbridge', 'Maine']",Counter({'Maine': 1}),0.5
Make Haste to Live,,"Drama,Film-Noir,Thriller",1954.0,6.0,377.0,['New Mexico'],Counter({'New Mexico': 1}),1.0
"Bigger, Stronger, Faster*",,,2008.0,,,"['US', 'America']",Counter(),0.0
Ben 10: Race Against Time,,,2007.0,,,"['Bellwood', 'Bellwood', 'Bellwood']",Counter({'Bellwood': 3}),1.0
Along Came a Spider,105178561.0,"Crime,Drama,Mystery",2001.0,6.4,97692.0,"['Washington', 'D.C.', 'United States']",Counter({'Washington': 1}),0.3333333333333333
City of Hope,,,1991.0,,,"['New Jersey', 'Vietnam']",Counter({'New Jersey': 1}),0.5
The Emperor Waltz,,"Comedy,Musical,Romance",1948.0,6.0,1963.0,"['Vienna', 'Austria', 'Newark', 'New Jersey', 'America']","Counter({'Vienna': 1, 'Newark': 1, 'New Jersey': 1})",0.6
Righteous Kill,76747202.0,,2008.0,,,[],Counter(),0.0
G.I. Joe: Spy Troops,,,2003.0,,,['America'],Counter(),0.0
The Land Before Time IV: Journey Through the Mists,,,1996.0,,,[],Counter(),0.0
The Texas Chainsaw Massacre: The Beginning,51764406.0,,2006.0,,,"['Travis County', 'Texas', 'Vietnam', 'Vietnam']",Counter({'Texas': 1}),0.25
Forrest Gump,677387716.0,,1994.0,,,"['Vietnam', 'Washington', 'Alabama']","Counter({'Washington': 1, 'Alabama': 1})",0.6666666666666666
Necrosis,,,2009.0,,,['California'],Counter({'California': 1}),1.0
The Thrill of It All,,"Comedy,Romance",1963.0,6.9,6032.0,[],Counter(),0.0
The Shooting Of Dan McGoo,,,1945.0,,,"['Coldernell', 'Alaska']",Counter({'Alaska': 1}),0.5
Hotel Haywire,,"Comedy,Romance",1937.0,6.1,48.0,[],Counter(),0.0
Half Past Midnight,,"Action,Adventure,Crime",1948.0,6.1,45.0,[],Counter(),0.0
Blood Circus,,,1985.0,,,"['the United States', 'the Soviet Union']",Counter(),0.0
Rhythm and Weep,,,1946.0,,,[],Counter(),0.0
Powers That Prey,,,1918.0,,,[],Counter(),0.0
Bloody Birthday,,"Horror,Thriller",1981.0,5.7,5905.0,"['Meadowvale', 'California']",Counter({'California': 1}),0.5
The Women,50007546.0,"Comedy,Drama",2008.0,5.0,23481.0,"['Connecticut', 'New York City']",Counter({'Connecticut': 1}),0.5
Timequest,,,2002.0,,,['Washington'],Counter({'Washington': 1}),1.0
Sharky's Machine,35856053.0,"Action,Crime,Drama",1981.0,6.3,6879.0,['Atlanta'],Counter({'Atlanta': 1}),1.0
Flipped,1755212.0,"Comedy,Drama,Romance",2010.0,7.7,99769.0,[],Counter(),0.0
Killjoy 2: Deliverance from Evil,,,2002.0,,,['Loxahatchee Canon'],Counter(),0.0
Forsaking All Others,,"Comedy,Drama,Romance",1934.0,6.4,1624.0,"['Madrid', 'Spain']",Counter({'Madrid': 1}),0.5
Funny About Love,8141292.0,"Comedy,Romance",1990.0,4.8,1602.0,"['New York', 'Arizona', 'New York']","Counter({'New York': 2, 'Arizona': 1})",1.0
Mister Buddwing,,Drama,1966.0,6.0,1461.0,['New York'],Counter({'New York': 1}),1.0
HellBent,,,2004.0,,,['West Hollywood'],Counter({'West Hollywood': 1}),1.0
Homecoming,,,2009.0,,,['Mt. Bliss'],Counter(),0.0
Green Mansions,,"Adventure,Drama,Romance",1959.0,5.3,2646.0,"['Caracas', 'Venezuela', 'Caracas', 'Riolama', 'Riolama', 'Nuflo']",Counter(),0.0
Another 48 Hrs.,,"Action,Comedy,Crime",1990.0,5.9,45546.0,['San Francisco'],Counter({'San Francisco': 1}),1.0
The Man with Two Faces,,"Crime,Drama,Film-Noir",1934.0,6.4,767.0,[],Counter(),0.0
Just Rambling Along,,"Comedy,Short",1918.0,5.7,336.0,[],Counter(),0.0
Fuzz Bucket,,,1986.0,,,[],Counter(),0.0
Tokyo Joe,,"Crime,Drama,Film-Noir",1949.0,6.3,2867.0,['Tokyo'],Counter(),0.0
Bolero,8914881.0,"Comedy,Drama,Romance",1984.0,3.0,6158.0,['Spain'],Counter(),0.0
Big Shots,3390043.0,,1987.0,,,"['Hinsdale', 'Illinois', 'Chicago', 'Louisiana', 'Missouri', 'Louisiana']","Counter({'Louisiana': 2, 'Hinsdale': 1, 'Illinois': 1, 'Chicago': 1, 'Missouri': 1})",1.0
A Sense of Entitlement,,,,,,"['New York', 'France']",Counter({'New York': 1}),0.5
The Challenge,,,1970.0,,,"['the United States', 'Vietnam']",Counter(),0.0
Pandemic,,,2007.0,,,"['Australia', 'California', 'Australia', 'Los Angeles', 'California', 'Los Angeles']","Counter({'California': 2, 'Los Angeles': 2})",0.6666666666666666
Algiers,951801.0,"Drama,Mystery,Romance",1938.0,6.6,3354.0,"['France', 'Algeria', 'Algiers', 'France']",Counter(),0.0
Gamma Squad,,,2004.0,,,['U.S.'],Counter(),0.0
Lady from Louisiana,,"Drama,Romance,Western",1941.0,5.8,594.0,"['New Orleans', 'New Orleans']",Counter({'New Orleans': 2}),1.0
Jada,,,2008.0,,,[],Counter(),0.0
Games,,Thriller,1967.0,6.4,1532.0,"['New York', 'France']",Counter({'New York': 1}),0.5
Hold Your Man,1100000.0,"Crime,Drama,Romance",1933.0,6.9,1917.0,[],Counter(),0.0
Celtic Pride,9255027.0,"Comedy,Sport",1996.0,5.3,10741.0,"['Boston', 'Boston', 'Boston']",Counter({'Boston': 3}),1.0
When We Were Young,,,1989.0,,,"['California', 'Boston']","Counter({'California': 1, 'Boston': 1})",1.0
Androcles and the Lion,,,1953.0,,,['Rome'],Counter({'Rome': 1}),1.0
For the Love of Nancy,,,1994.0,,,[],Counter(),0.0
Anthem to Beauty,,,1997.0,,,[],Counter(),0.0
For Pete's Sake!,,,1934.0,,,[],Counter(),0.0
Q&A,,,1990.0,,,[],Counter(),0.0
The Brothers,27958191.0,,2001.0,,,[],Counter(),0.0
Legion,,"Action,Fantasy,Horror",2010.0,5.3,114099.0,"['Los Angeles', 'L.A.']",Counter({'Los Angeles': 1}),0.5
Redneck Zombies,,,1986.0,,,[],Counter(),0.0
The Game of Their Lives,388998.0,"Drama,History,Sport",2005.0,6.1,3569.0,"['US', 'England', 'Belo Horizonte', 'Brazil', 'St. Louis', 'Missouri', 'Fall River', 'Massachusetts']","Counter({'England': 1, 'Brazil': 1, 'Missouri': 1, 'Fall River': 1, 'Massachusetts': 1})",0.625
Come Live with Me,,"Comedy,Romance",1941.0,7.0,2546.0,"['Vienna', 'Austria']",Counter({'Vienna': 1}),0.5
Action in the North Atlantic,,"Drama,War",1943.0,7.0,4608.0,"['Murmansk', 'Murmansk']",Counter(),0.0
Maniac Cop 2,,"Action,Crime,Horror",1990.0,5.9,9015.0,"['New York', 'Sing Sing']",Counter({'New York': 1}),0.5
Valdez Is Coming,,,1971.0,,,[],Counter(),0.0
College Road Trip,,"Adventure,Comedy,Drama",2008.0,4.3,16859.0,"['Chicago', 'Pittsburgh', 'Washington', 'D.C']","Counter({'Chicago': 1, 'Pittsburgh': 1, 'Washington': 1})",0.75
The Locket,,"Crime,Drama,Film-Noir",1946.0,7.1,3321.0,[],Counter(),0.0
Birth of the Beatles,,"Biography,Drama,Music",1979.0,6.4,724.0,['New York City'],Counter(),0.0
Lookin' to Get Out,,,1982.0,,,"['New York City', 'Las Vegas', 'Vegas']",Counter({'Las Vegas': 1}),0.3333333333333333
Citizen Jane,,,2009.0,,,"['San Francisco', 'San Jose']","Counter({'San Francisco': 1, 'San Jose': 1})",1.0
The Glimmer Man,46600000.0,,1996.0,,,"['Los Angeles', 'USA', 'Russia']","Counter({'Los Angeles': 1, 'Russia': 1})",0.6666666666666666
Family Guy Presents: Stewie Griffin: The Untold Story,,,2005.0,,,"['Canada', 'San Francisco', 'America', 'New Jersey', 'San Francisco']","Counter({'San Francisco': 2, 'Canada': 1, 'New Jersey': 1})",0.8
The Sorcerer's Apprentice,215283742.0,,2010.0,,,"['Manhattan', 'France']",Counter({'Manhattan': 1}),0.5
Honeymoon Academy,,,1990.0,,,[],Counter(),0.0
Springtime in the Rockies,,,1941.0,,,[],Counter(),0.0
Knocked Up,219076518.0,,2007.0,,,"['Las Vegas', 'Los Angeles']","Counter({'Las Vegas': 1, 'Los Angeles': 1})",1.0
Start Cheering,,"Comedy,Musical,Romance",1938.0,6.0,272.0,"['Hollywood', 'Hollywood']",Counter({'Hollywood': 2}),1.0
Comrade X,,,1940.0,,,['the Soviet Union'],Counter(),0.0
The City,,,1998.0,,,"['New York', 'New York City']",Counter({'New York': 1}),0.5
Most Wanted,11838218.0,"Action,Thriller",1997.0,5.6,6477.0,['United States'],Counter(),0.0
Dog Days,,"Comedy,Family,Short",1925.0,6.5,65.0,[],Counter(),0.0
The Family Stone,92283851.0,,2005.0,,,"['Thayer', 'Connecticut', 'Manhattan']","Counter({'Thayer': 1, 'Connecticut': 1, 'Manhattan': 1})",1.0
The Devil's Carnival,,,2012.0,,,[],Counter(),0.0
Cracked Nuts,617000.0,"Comedy,Musical,Romance",1931.0,6.1,401.0,[],Counter(),0.0
The Rainmaker,2100000.0,"Romance,Western",1956.0,6.9,4362.0,['America'],Counter(),0.0
A Pleasant Journey,,"Comedy,Family,Short",1923.0,6.6,99.0,"['San Francisco', 'San Francisco']",Counter({'San Francisco': 2}),1.0
Babysitter Wanted,36345.0,,2008.0,,,[],Counter(),0.0
The Pursuit of Happyness,307077300.0,,2006.0,,,"['San Francisco', 'New York']","Counter({'San Francisco': 1, 'New York': 1})",1.0
"Double, Double, Toil and Trouble",,,1993.0,,,[],Counter(),0.0
Felicity: An American Girl Adventure,,,2005.0,,,"['Williamsburg', 'Virginia', 'England']","Counter({'Williamsburg': 1, 'Virginia': 1, 'England': 1})",1.0
The Incredibles,631442092.0,,2004.0,,,"['Metroville', 'Metroville', 'Metroville', 'Metroville', 'Metroville']",Counter(),0.0
Noah's Arc: Jumping the Broom,532878.0,"Drama,Romance",2008.0,6.8,917.0,[],Counter(),0.0
Molly,15593.0,,1999.0,,,[],Counter(),0.0
Forever Love,,,1998.0,,,[],Counter(),0.0
Inkubus,,,2011.0,,,"['Wood Haven', 'Rhode Island']",Counter({'Rhode Island': 1}),0.5
Killer Joe,2227635.0,"Crime,Drama,Thriller",2011.0,6.7,84606.0,['Peru'],Counter({'Peru': 1}),1.0
Eating Out 3: All You Can Eat,,,2009.0,,,[],Counter(),0.0
Cellar Dweller,,,1988.0,,,[],Counter(),0.0
Vulgar,,"Crime,Drama,Thriller",2000.0,5.2,4339.0,[],Counter(),0.0
When Will I Be Loved,,"Drama,Thriller",2004.0,4.4,3583.0,['New York'],Counter({'New York': 1}),1.0
The Bohemian Girl,,,1936.0,,,['Austria'],Counter(),0.0
"Dude, Where's My Car?",73180723.0,,2000.0,,,"['Hoboken', 'New Jersey']","Counter({'Hoboken': 1, 'New Jersey': 1})",1.0
Drop Zone,28735315.0,"Action,Adventure,Thriller",1994.0,5.6,21866.0,"['U.S.', 'Washington DC', 'Washington DC']",Counter(),0.0
Reckless,8289916.0,"Comedy,Drama,Romance",1984.0,6.2,2425.0,[],Counter(),0.0
Marriage on the Rocks,,,1965.0,,,"['Los Angeles', 'Mexico', 'L.A.', 'Detroit', 'Mexico']","Counter({'Mexico': 2, 'Los Angeles': 1, 'Detroit': 1})",0.8
Lies & Illusions,,"Action,Thriller",2009.0,3.5,3101.0,[],Counter(),0.0
Johnny Cool,,"Action,Crime,Drama",1963.0,6.4,1165.0,"['Rome', 'the United States', 'New York', 'Hollywood']","Counter({'Rome': 1, 'New York': 1, 'Hollywood': 1})",0.75
The Promise,,"Drama,Romance",1979.0,6.4,845.0,"['California', 'Boston', 'San Francisco', 'Boston']","Counter({'Boston': 2, 'California': 1, 'San Francisco': 1})",1.0
Christmas Child,,,2003.0,,,"['Chicago', 'Dallas', 'Texas', 'Clearwater', 'Texas', 'Clearwater', 'Clearwater', 'Texas', 'Clearwater']","Counter({'Clearwater': 4, 'Texas': 3, 'Chicago': 1, 'Dallas': 1})",1.0
Jewel of the Sahara,,,,,,[],Counter(),0.0
Saboteur,,"Thriller,War",1942.0,7.1,28448.0,"['Glendale', 'California', 'Soda City', 'New York City', 'Brooklyn', 'New York', 'New York City', 'New York']","Counter({'New York': 2, 'Glendale': 1, 'California': 1, 'Brooklyn': 1})",0.625
Buck Privates,,"Comedy,Musical,War",1941.0,7.0,4831.0,[],Counter(),0.0
Balalaika,,"Musical,Romance",1939.0,6.2,364.0,"['Russia', ""St. Petersburg's"", 'Germany', 'Russia', 'Paris']","Counter({'Russia': 2, 'Paris': 1})",0.6
Doctors' Wives,,Drama,1971.0,4.7,431.0,[],Counter(),0.0
Marlowe,,"Crime,Drama,Mystery",1969.0,6.4,4100.0,['Los Angeles'],Counter({'Los Angeles': 1}),1.0
The Journey of Jared Price,,,2000.0,,,"['Los Angeles', 'Georgia', 'L.A.']","Counter({'Los Angeles': 1, 'Georgia': 1})",0.6666666666666666
The Lost World: Jurassic Park,618638999.0,"Action,Adventure,Sci-Fi",1997.0,6.6,451491.0,"['San Diego', 'San Diego', 'Isla Sorna']",Counter({'San Diego': 2}),0.6666666666666666
The Nickel Ride,,"Crime,Drama",1974.0,6.6,745.0,"['Los Angeles', 'L.A.']",Counter({'Los Angeles': 1}),0.5
