title,box_office,genres_IMDB,release_year,averageRating,numVotes,GPE_entities,GPE_US_frequencies,Percentage_american_culture
Lost in Paradise,,,2011.0,,,"['Saigon', 'Nha Trang']",Counter(),0.0
A Hill in Korea,,,1956.0,,,['Korea'],Counter(),0.0
Janakan,,,2009.0,,,[],Counter(),0.0
Jo,,,,,,[],Counter(),0.0
Kevin & Perry Go Large,,,2000.0,,,"['Ibiza', 'Ibiza', 'Ibiza', 'Ibiza', 'Ibiza']",Counter(),0.0
Decalogue V,,,1988.0,,,['Warsaw'],Counter(),0.0
Deadly Outlaw: Rekka,,,2002.0,,,[],Counter(),0.0
Suyamvaram,,,1999.0,,,[],Counter(),0.0
Opening of the Kiel Canal,,,1895.0,,,[],Counter(),0.0
Main Aisa Hi Hoon,,,2005.0,,,"['India', 'London']",Counter(),0.0
The Robot vs. The Aztec Mummy,,,1958.0,,,[],Counter(),0.0
Revenge of the Musketeers,311922.0,,1994.0,,,[],Counter(),0.0
Amrutham,,Drama,2004.0,5.7,75.0,[],Counter(),0.0
Jee Aayan Nu,,,2003.0,,,"['Vancouver', 'Canada', 'Canada', 'Punjab', 'Canada', 'Punjab', 'Punjab', 'Canada', 'Punjab', 'Canada', 'Canada']",Counter(),0.0
Saboot,,,1980.0,,,['Nainital'],Counter(),0.0
Butterfly Man,,,2002.0,,,"['Thailand', 'Bangkok', 'Ko Samui', 'Samui']",Counter(),0.0
Tito and Me,,,1992.0,,,"['Yugoslavia', 'Yugoslavia']",Counter(),0.0
4,,,2005.0,,,['Moscow'],Counter(),0.0
O Drakos,,,1956.0,,,[],Counter(),0.0
Der Schneemann,,"Animation,Short",1944.0,7.1,138.0,[],Counter(),0.0
Ganesh,,,2009.0,,,[],Counter(),0.0
Private Master,,,1967.0,,,[],Counter(),0.0
The Trench,,,1999.0,,,[],Counter(),0.0
Orpheus,,,1949.0,,,"['Paris', 'London']",Counter(),0.0
Fireball,,,2009.0,,,[],Counter(),0.0
Who Killed Dr Bogle and Mrs Chandler?,,,2006.0,,,['Sydney'],Counter(),0.0
Leave Me Alone,,,,,,"['Hong Kong', 'Thailand', 'Hong Kong']",Counter(),0.0
The Bike,,,2008.0,,,[],Counter(),0.0
Once Upon a Time in China V,,,1995.0,,,"['Beijing', 'Foshan', 'China', 'Hong Kong', 'Hong Kong']",Counter(),0.0
Daar doer in die bosveld,,,1951.0,,,[],Counter(),0.0
Afsana Pyaar Ka,,,1991.0,,,[],Counter(),0.0
The best Movie,,,,,,"['Afghanistan', 'Russia']",Counter(),0.0
Cela s'appelle l'aurore,,Drama,1956.0,6.8,962.0,"['France', 'Nice']",Counter(),0.0
Creation,896298.0,"Biography,Drama,Romance",2009.0,6.6,15272.0,"['Borneo', 'Worcestershire', 'Malvern', 'Malvern', 'London']",Counter(),0.0
Mamarazzi,,,2010.0,,,[],Counter(),0.0
Sathi Leelavathi,,,1936.0,,,"['Ceylon', 'Ceylon']",Counter({'Ceylon': 2}),1.0
Perfect Understanding,,"Comedy,Drama,Romance",1933.0,5.6,771.0,"['Cannes', 'London', 'Cannes']",Counter(),0.0
Mera Naam Joker,,,1970.0,,,"['Russia', 'Russia', 'India']",Counter(),0.0
Muqaddar Ka Sikandar,,"Drama,Romance",1978.0,7.4,3126.0,"['Zohra', 'Dilawar', 'Dilawar']",Counter(),0.0
Kalpana,,,2012.0,,,[],Counter(),0.0
The Brotherhood IV: The Complex,,,2005.0,,,[],Counter(),0.0
Gratefulness,,,2003.0,,,"['Battam bong', 'Cambodia']",Counter(),0.0
Du er ikke alene,,"Drama,Romance",1978.0,7.1,4267.0,[],Counter(),0.0
Heeralaal Pannalaal,,,,,,[],Counter(),0.0
Bring Me the Head of Mavis Davis,,"Comedy,Crime,Music",1997.0,5.2,571.0,[],Counter(),0.0
One Piece Film: Strong World,,,2009.0,,,['the Cocoyashi Village'],Counter(),0.0
Is This Love?,,,2002.0,,,"['Hyderbad', 'Hyderabad']",Counter({'Hyderbad': 1}),0.5
An Officer and a Car Salesman,,,1988.0,,,[],Counter(),0.0
Maybe Baby,,,2000.0,,,[],Counter(),0.0
Seeta Aur Geeta,,,1972.0,,,[],Counter(),0.0
Murari,,,2001.0,,,[],Counter(),0.0
Kyun Tum Say Itna Pyar Hai,,,2005.0,,,[],Counter(),0.0
Troubled Waters,,,2006.0,,,[],Counter(),0.0
Ninaithale Inikkum,,,2009.0,,,[],Counter(),0.0
Macabre,,,1980.0,,,['New Orleans'],Counter({'New Orleans': 1}),1.0
A West Lake Moment,,,2005.0,,,"['Hangzhou', 'Hangzhou', 'Beijing']",Counter(),0.0
Dayavan,,,1988.0,,,"['India', 'Bombay', 'Bombay', 'Bombay', 'Bombay']",Counter(),0.0
Superstar,,,2008.0,,,[],Counter(),0.0
Yeh Lamhe Judaai Ke,,,2004.0,,,[],Counter(),0.0
"Ready When You Are, Mr McGill",,,1976.0,,,[],Counter(),0.0
Le Grand Chef,20794760.0,,2007.0,,,[],Counter(),0.0
Mambazhakkalam,,,,,,[],Counter(),0.0
Mrigaraju,,,2001.0,,,[],Counter(),0.0
I'm All Right Jack,,Comedy,1959.0,7.1,4463.0,[],Counter(),0.0
Katha Parayum Theruvoram,,,2009.0,,,[],Counter(),0.0
From a Whisper,,,2009.0,,,['Nairobi'],Counter(),0.0
Escapate Conmigo,,,1987.0,,,[],Counter(),0.0
Spring Snow,,,2005.0,,,"['Japan', 'Tokyo']",Counter(),0.0
Calamari Union,,,1981.0,,,['Helsinki'],Counter(),0.0
The White Game,,,1968.0,,,['Sweden'],Counter(),0.0
"My Boss, My Hero",,,2001.0,,,['Seoul'],Counter(),0.0
While the Sun Shines,,,1947.0,,,['England'],Counter(),0.0
Scream and Scream Again,,"Crime,Drama,Horror",1970.0,5.5,4614.0,"['London', 'Metropolitan London', 'London', 'Britain']",Counter(),0.0
Frank's Cock,,,1993.0,,,[],Counter(),0.0
Nosferatu,,,1922.0,,,"['Wisborg', 'Transylvania', 'Wisborg']",Counter({'Transylvania': 1}),0.3333333333333333
Egon Schiele Exzess und Bestrafung,,,1980.0,,,"['Vienna', 'Vienna', 'Zagreb']",Counter(),0.0
Ashik Kerib,,,1988.0,,,[],Counter(),0.0
Vazhkai / Jeevitham,,,1949.0,,,[],Counter(),0.0
The Boss of it All,,,2006.0,,,['America'],Counter({'America': 1}),1.0
Swordsman II,,,1991.0,,,['China'],Counter(),0.0
El Penon de las Animas,,,1943.0,,,['Mexico'],Counter(),0.0
Spring Silkworms,,,1933.0,,,"['Zhejiang province', 'Zhejiang']",Counter(),0.0
El Alma de bandoneon,,,,,,[],Counter(),0.0
Amara Deepam,,,1956.0,,,[],Counter(),0.0
Mermaid,,,2007.0,,,"['Moscow', 'Moscow']",Counter(),0.0
Having A Wild Weekend,,,1965.0,,,"['London', 'London', 'England', 'Devon', 'Bath', 'Somerset', 'London', 'Devon', 'Devon']",Counter(),0.0
Shangani Patrol,,,1970.0,,,"['Locale', 'Mashonaland', 'Southern Rhodesia', 'Southern Rhodesia', 'Rhodesia', 'Lobengula', 'Matopo Hills']",Counter(),0.0
Spud,,,,,,"['South Africa', 'Mozambique']",Counter(),0.0
Captain Khorshid,,,1987.0,,,[],Counter(),0.0
D'Lucky Ones,,,2006.0,,,"['South Korea', 'Philippines']",Counter(),0.0
Al-Zawjah al-Azra',,,1958.0,,,[],Counter(),0.0
Night Shift,,,1944.0,,,['Savoy'],Counter(),0.0
These Girls,,,2006.0,,,[],Counter(),0.0
Maryada Ramanna,,"Action,Comedy,Drama",2010.0,7.5,3310.0,"['Rayalaseema', 'Hyderabad', 'Rayalaseema']",Counter(),0.0
Lourdes,,,2009.0,,,['Lourdes'],Counter(),0.0
The Borrowers,,,2011.0,,,['London'],Counter(),0.0
The Legend of Suram Fortress,,,1984.0,,,['Georgia'],Counter({'Georgia': 1}),1.0
Parunthu,,,2008.0,,,[],Counter(),0.0
Lamerica,,"Comedy,Drama",1994.0,7.4,2409.0,"['Albania', 'Italy', 'the United States']",Counter({'the United States': 1}),0.3333333333333333
Udayon,,"Action,Drama,Family",2005.0,4.5,305.0,[],Counter(),0.0
The Voice of Merrill,,,,,,[],Counter(),0.0
Cosmos: War of the Planets,,,1977.0,,,[],Counter(),0.0
Nazi Love Camp 27,,,1977.0,,,[],Counter(),0.0
Where Angels Fear to Tread,,,1991.0,,,"['Monteriano', 'Italy', 'England', 'Italy', 'Sawston']",Counter(),0.0
Bingo,,,1998.0,,,[],Counter(),0.0
Kanni Rasi,,,1985.0,,,[],Counter(),0.0
Twitch - You Are My Toy,,,2004.0,,,[],Counter(),0.0
Diverted,,,2009.0,,,"['Gander', 'Newfoundland', 'the United States', 'Gander', 'Newfoundland']",Counter({'the United States': 1}),0.2
Utharam,,"Drama,Mystery,Thriller",1989.0,8.0,726.0,['Delhi'],Counter(),0.0
Il Vigile,,,,,,"['Latium', 'Milan']",Counter(),0.0
Sabaidee Luang Prabang,,Romance,2008.0,6.6,129.0,"['Laos', 'Laos']",Counter(),0.0
Venky,,,2004.0,,,"['Vizag', 'Vizag', 'Hyderabad']",Counter(),0.0
Godzilla: Final Wars,12000000.0,"Action,Adventure,Fantasy",2004.0,6.3,9995.0,"['Shanghai', 'New York City', 'Okinawa', 'Paris', 'Arizona', 'Sydney', 'Tokyo', 'Tokyo', 'Tokyo', 'Tokyo']","Counter({'New York City': 1, 'Arizona': 1})",0.2
Gota kanal,,,1981.0,,,"['Stockholm', 'Göta kanal', 'Göteborg']",Counter(),0.0
Doctor in Trouble,,Comedy,1970.0,5.3,487.0,['Grimsby'],Counter(),0.0
Fando & Lis,,,1970.0,,,['Tar'],Counter(),0.0
Lore,,"Drama,Romance,War",2012.0,7.1,16130.0,['Bavaria'],Counter(),0.0
Phenomena,,,1985.0,,,[],Counter(),0.0
Private Property,,,2007.0,,,[],Counter(),0.0
After the Rain,,,1999.0,,,[],Counter(),0.0
Borrowing Matchsticks,,,1980.0,,,['America'],Counter({'America': 1}),1.0
The Dignity of the Nobodies,,,2005.0,,,['Argentina'],Counter(),0.0
Dice,,,2001.0,,,[],Counter(),0.0
Mehman-e Maman,,,2004.0,,,[],Counter(),0.0
Ultraman Tiga & Ultraman Dyna: Warriors of the Star of Light,,,1998.0,,,[],Counter(),0.0
Escaflowne,94060.0,,2000.0,,,['Gaea'],Counter(),0.0
Prison Without Bars,,Drama,1938.0,6.0,84.0,[],Counter(),0.0
Rabat,,Drama,2011.0,7.1,2321.0,"['Rabat', 'Morocco', 'Holland', 'Belgium', 'France', 'Spain', 'Morocco', 'France', 'Spain', 'Barcelona', 'Barcelona', 'Tunisia', 'Amsterdam']",Counter(),0.0
Look Both Ways,2490011.0,"Drama,Mystery,Romance",2005.0,6.9,3094.0,['Adelaide'],Counter(),0.0
The Sapphires,14584689.0,,2012.0,,,['Australia'],Counter(),0.0
Case Closed: Strategy Above the Depths,,,2005.0,,,[],Counter(),0.0
Beasts of Prey,,,1985.0,,,[],Counter(),0.0
Golmaal: Fun Unlimited,,,2006.0,,,"['U.S.', 'U.S.']",Counter(),0.0
Schultze Gets the Blues,,,2003.0,,,"['Teutschenthal', 'the United States', 'New Braunfels', 'Texas', 'Teutschenthal']","Counter({'the United States': 1, 'New Braunfels': 1, 'Texas': 1})",0.6
The Red Horses,,,1950.0,,,['Canada'],Counter(),0.0
Shalako,,"Drama,Western",1968.0,5.6,3562.0,[],Counter(),0.0
Bon Voyage,9049489.0,,2003.0,,,"['Paris', 'Bordeaux', 'England', 'France', 'France', 'London', 'England']",Counter(),0.0
Licht,,,1998.0,,,"['Svalbard', 'Norway', 'Spitsbergen']",Counter(),0.0
The Blue Lamp,,"Crime,Drama,Thriller",1950.0,6.8,2650.0,"['London', 'Ealing', 'London']",Counter(),0.0
Carry On Henry,,,1971.0,,,"['Cleves', 'Normandy', 'France', 'Bristol', 'Wick']",Counter(),0.0
Jonny Vang,,,2002.0,,,[],Counter(),0.0
Close to You,,Romance,2006.0,6.7,155.0,"['Philippines', 'Philippines']",Counter(),0.0
In Your Eyes,,,2010.0,,,['the United States'],Counter({'the United States': 1}),1.0
"Hello, That's Me!",,,1966.0,,,['Aragats'],Counter(),0.0
Zeppelin,,"Adventure,Drama,War",1971.0,6.1,1631.0,"['Germany', 'England', 'Friedrichshafen', 'Germany', 'Britain']",Counter(),0.0
Sex & Fury,,,1973.0,,,[],Counter(),0.0
Island of Mutations,,,1979.0,,,['Atlantis'],Counter({'Atlantis': 1}),1.0
Gokulamlo Seetha,,,1997.0,,,[],Counter(),0.0
Secret of the Telegian,,,1960.0,,,[],Counter(),0.0
Naanu Nanna Kanasu,,"Comedy,Drama,Family",2010.0,7.8,173.0,[],Counter(),0.0
Sightseers,,"Adventure,Comedy,Crime",2012.0,6.5,30634.0,[],Counter(),0.0
Three Men and a Cradle,,,1985.0,,,"['Paris', 'Japan']",Counter(),0.0
Biwi Ho To Aisi,,"Comedy,Drama",1988.0,5.6,1017.0,[],Counter(),0.0
My Football Summer,,,2006.0,,,"['Hualien', 'Taiwan', 'Kaohsiung County']",Counter(),0.0
Naam,,,,,,"['India', 'india']",Counter(),0.0
Nathalie...,5228683.0,,2004.0,,,[],Counter(),0.0
Hard Boiled,,,1992.0,,,"['Hong Kong', 'Hong Kong']",Counter(),0.0
Dracula A.D.1972,,,1972.0,,,[],Counter(),0.0
Nagabonar,,,1987.0,,,['Indonesia'],Counter(),0.0
Top of the Form,,Comedy,1953.0,5.4,48.0,['Paris'],Counter(),0.0
"You Shoot, I Shoot",,,2001.0,,,[],Counter(),0.0
Amalfi: Rewards of the Goddess,37840539.0,Drama,2009.0,6.1,385.0,"['Amalfi', 'Italy', 'Rome']",Counter(),0.0
Summer Interlude,,,1951.0,,,[],Counter(),0.0
The City of No Limits,,,2002.0,,,"['Paris', 'Spain']",Counter(),0.0
Guns of Darkness,,"Drama,Thriller",1962.0,6.1,426.0,[],Counter(),0.0
Abashiri Prison,,,1965.0,,,['Hokkaido'],Counter(),0.0
Hansel and Gretel,2206625.0,,2007.0,,,[],Counter(),0.0
Hell's Wind Staff,,,,,,[],Counter(),0.0
Life Partner,,"Comedy,Drama,Romance",2009.0,5.3,1431.0,"['Cape Town', 'South Africa', 'Gujarat', 'Gujarat', 'Cape Town']",Counter(),0.0
Azhagiya Tamil Magan,,,2007.0,,,"['Mumbai', 'Mumbai', 'Chennai', 'Chennai']",Counter(),0.0
Advaitham,,"Action,Crime,Drama",1992.0,7.3,366.0,"['Kerala', 'Kerala']",Counter(),0.0
A Summer in La Goulette,,,1996.0,,,['La Goulette'],Counter(),0.0
Kushikushigaa,,,2004.0,,,[],Counter(),0.0
Les Abysses,,,1963.0,,,[],Counter(),0.0
Ram Balram,,,1980.0,,,['India'],Counter(),0.0
Dena Paona,,,1931.0,,,[],Counter(),0.0
The Fourth Protocol,12423831.0,,1987.0,,,"['England', 'Glasgow', 'Ipswich']",Counter(),0.0
Thuruppu Gulan,,,2006.0,,,"['Singapore', 'Calicut', 'Kerala']",Counter(),0.0
Hidden Lives,,,1920.0,,,"['India', 'India']",Counter(),0.0
"Paris, France",44159.0,,1994.0,,,[],Counter(),0.0
Troublesome Night 18,,,2003.0,,,[],Counter(),0.0
Zindagi Ek Jua,,,1992.0,,,[],Counter(),0.0
Hoshi wo Katta Hi,,,,,,[],Counter(),0.0
La Totale !,,,1991.0,,,[],Counter(),0.0
Zombie Holocaust,,,1980.0,,,['New York City'],Counter({'New York City': 1}),1.0
The Moonraker,,"Action,Adventure,Drama",1958.0,5.9,472.0,['France'],Counter(),0.0
Kandu Kandarinju,,"Action,Comedy,Drama",1985.0,7.1,47.0,[],Counter(),0.0
The Two Faces of War,,,2007.0,,,"['Portugual', 'Guinea', 'Cape Verde', 'Geba', 'Portugal', 'Guiné', 'Mansoa', 'Geba', 'guilegar', 'Guinea-Bissau', 'Cape Verde', 'Portugal', 'Guinea-Bissau', 'Cape Verde', 'Angola', 'Mozambique', 'Guinea', 'Guinea-Bissau', 'Cape Verde', 'Portugal', 'Guinea', 'Cape Verde']",Counter(),0.0
Prince Vladimir,,,2006.0,,,[],Counter(),0.0
Hoegler's Mission,,,1950.0,,,"['East Germany', 'West Germany']",Counter(),0.0
Hello Friend,,,2003.0,,,[],Counter(),0.0
A Cancao da Primavera,,,1923.0,,,['Minas Gerais'],Counter(),0.0
A Bunch of Amateurs,,Comedy,2008.0,6.0,1161.0,"['Hollywood', 'Britain', 'Stratford', 'Suffolk', 'Stratford St John']",Counter({'Hollywood': 1}),0.2
Chungking Express,600200.0,,1994.0,,,"['Taiwan', 'California', 'Hong Kong']",Counter({'California': 1}),0.3333333333333333
Aasha,,,1980.0,,,[],Counter(),0.0
Space Dogs,,,2010.0,,,"['the Soviet Union', 'U.S.', 'Moscow', 'Baikonur']",Counter(),0.0
Hukumat,,,1987.0,,,[],Counter(),0.0
Cozy Dens,,,1999.0,,,"['USA', 'Hollywood']","Counter({'USA': 1, 'Hollywood': 1})",1.0
Nosferatu: Phantom der Nacht,,,1979.0,,,"['Wismar', 'Germany', 'Wismar', 'Wismar', 'Transylvania', 'Wismar', 'Wismar', 'Wismar', 'Wismar']",Counter({'Transylvania': 1}),0.1111111111111111
Sabriya,,,1997.0,,,[],Counter(),0.0
Bombay,,,1995.0,,,"['Tamil Nadu', 'Bombay', 'Bombay', 'Bombay', 'India', 'Bombay']",Counter(),0.0
Al-Ra'i wal Nisaa,,,1991.0,,,[],Counter(),0.0
Noo Hin: The Movie,,"Comedy,Musical",2006.0,5.5,87.0,"['Ubon Ratchathani', 'Isan', 'Bangkok', 'Isan', 'France']",Counter(),0.0
Dharma Chakram,,,1994.0,,,[],Counter(),0.0
Love Matters,,,2009.0,,,[],Counter(),0.0
The Last Assyrians,,,2004.0,,,"['Iraq', 'Turkey', 'Syria', 'Iran', 'Mesopotamia', 'China', 'Mongolia', 'the United States', 'Iraq', 'Iraq']",Counter({'the United States': 1}),0.1
Arunachalam,,,1999.0,,,['Madras'],Counter({'Madras': 1}),1.0
Anji,,,2004.0,,,"['USA', 'India']",Counter({'USA': 1}),0.5
Marte Dam Tak,,"Action,Drama",1987.0,4.9,155.0,[],Counter(),0.0
One Hour to Zero,,Adventure,1976.0,6.0,84.0,['Llynfawr'],Counter(),0.0
Death Trance,,,2005.0,,,[],Counter(),0.0
You Don't Get Life a Second Time,,,2011.0,,,"['Spain', 'Spain', 'Spain', 'Costa Brava', 'Seville', 'Pamplona', 'Costa Brava', 'Buñol', 'Seville', 'Pamplona', 'Morocco', 'Morocco']",Counter(),0.0
Cloaca,,,2003.0,,,[],Counter(),0.0
Der Tiger von Eschnapur,,"Adventure,Drama,Romance",1959.0,6.6,3300.0,"['India', 'Eschnapur']",Counter(),0.0
Murai Maman,,Comedy,1995.0,6.3,42.0,['Mumbai'],Counter(),0.0
Kallu Kondoru Pennu,,"Action,Crime,Musical",1998.0,5.2,57.0,['Kerala'],Counter(),0.0
Unruled Paper,,,2002.0,,,"['Iran', 'Iran']",Counter(),0.0
Three Steps North,,"Crime,Drama,Film-Noir",1951.0,6.1,185.0,"['Italy', 'US', 'Amalfi']",Counter({'US': 1}),0.3333333333333333
City of Men,,,2008.0,,,['Rio de Janeiro'],Counter(),0.0
Delayed Action,,,1954.0,,,[],Counter(),0.0
My Mother is Arb,,,1980.0,,,[],Counter(),0.0
Der Untergang,92180910.0,,2004.0,,,"['East Prussia', 'Berlin', 'Berlin', 'Berlin', 'Berlin', 'Berlin', 'Berlin', 'Berlin', 'Germany', 'Berlin', 'Berlin', 'Berlin', 'Germany', 'Berlin', 'Berlin', 'Berlin', 'Berlin', 'Berlin', 'Berlin']",Counter(),0.0
Bhoot,,"Horror,Mystery,Thriller",2003.0,6.4,4198.0,[],Counter(),0.0
The Ruling Class,,"Comedy,Drama,Musical",1972.0,7.2,6927.0,"['Gurney', 'Gurney']",Counter({'Gurney': 2}),1.0
"Pretty Village, Pretty Flame",,,1996.0,,,"['Bosnia', 'Belgrade', 'Germany', 'Banja Luka', 'Yugoslavia', 'Belgrade', 'Belgrade', 'Belgrade', 'Serbia', 'Serbia', 'Yugoslavia', 'Milan', 'Sarajevo', 'Belgrade']",Counter(),0.0
Man Ki Aankhen,,Drama,1970.0,7.0,58.0,[],Counter(),0.0
Gandhi to Hitler,,,2011.0,,,['Berlin'],Counter(),0.0
Objection/Hatred,,,2004.0,,,"['Bangkok', 'Bangkok', 'South Africa']",Counter(),0.0
Christiane F. - Wir Kinder vom Bahnhof Zoo,,"Biography,Drama",1981.0,7.5,30836.0,['West Berlin'],Counter({'West Berlin': 1}),1.0
Juvenile,,,2000.0,,,[],Counter(),0.0
Dada,,,2000.0,,,[],Counter(),0.0
Kuch Khatti Kuch Meethi,,,2001.0,,,"['London', 'London', 'India', 'England']",Counter(),0.0
Maan Gaye Mughal-e-Azam,,,2008.0,,,['Goa'],Counter(),0.0
Water Flower,,,2005.0,,,[],Counter(),0.0
Accion mutante,,"Comedy,Fantasy,Sci-Fi",1993.0,6.4,5892.0,[],Counter(),0.0
Gadar: Ek Prem Katha,,,2001.0,,,"['Pakistan', 'India', 'Pakistan', 'India', 'Lahore', 'Delhi', 'Lahore', 'Lahore', 'India', 'Pakistan', 'Pakistan', 'India', 'India']",Counter(),0.0
Only Human,,,2004.0,,,['Spain'],Counter(),0.0
Mr. Vampire V,,,1992.0,,,[],Counter(),0.0
Children of Montmartre,,,1933.0,,,['Paris'],Counter(),0.0
The Man Who Cried,1790840.0,,2000.0,,,"['America', 'Britain', 'Paris', 'Poland', 'France', 'Paris', 'Paris', 'Paris', 'Paris', 'Paris', 'America', 'America', 'New York City', 'Hollywood']","Counter({'America': 3, 'New York City': 1, 'Hollywood': 1})",0.35714285714285715
La Selva de Fuego,,,1945.0,,,['México'],Counter(),0.0
Subhalekha,,,1982.0,,,"['Hyderabad', 'Allwyn', 'Hyderabad']",Counter(),0.0
Late Night Shopping,,,2001.0,,,[],Counter(),0.0
Ina,,"Drama,Romance",1982.0,5.9,56.0,[],Counter(),0.0
Teheran 43,,,1981.0,,,['Paris'],Counter(),0.0
Wanpaku Ouji no Orochi Taiji,,,1963.0,,,['the Izumo Province'],Counter(),0.0
New Police Story,,,2004.0,,,[],Counter(),0.0
Little Girl,,,2009.0,,,"['San Basilio', 'Rome']",Counter(),0.0
Lease of Life,,Drama,1954.0,6.8,334.0,['Hinton St. John'],Counter(),0.0
Battle of the V-1,,,1958.0,,,"['Peenemünde', 'London', 'UK']",Counter(),0.0
Diwana,,,1968.0,,,[],Counter(),0.0
Say Yes,,,2001.0,,,[],Counter(),0.0
Parugu,,,2008.0,,,"['Ramachandrapuram', 'Hyderabad', 'Nellore']",Counter(),0.0
Aadmi,,,1968.0,,,[],Counter(),0.0
La Peche aux poissons rouges,,,1895.0,,,[],Counter(),0.0
The Black Sheep of Whitehall,,,1942.0,,,"['Britain', 'Germany']",Counter(),0.0
Josh,,,2000.0,,,"['Goa', 'Vasco', 'Vasco', 'Vasco', 'Goa', 'Mumbai', 'Goa', 'Vasco', 'Vasco']",Counter(),0.0
Draw!,,,1984.0,,,[],Counter(),0.0
Jenny and the Soldier,,,,,,[],Counter(),0.0
2 Coelhos,,,2012.0,,,[],Counter(),0.0
The Land,,,1974.0,,,[],Counter(),0.0
The Spy Who Loved Me,185400000.0,,1977.0,,,"['Austria', 'Egypt', 'Egypt', 'Sardinia', 'Austria', 'Moscow', 'New York City', 'Moscow', 'New York']","Counter({'New York City': 1, 'New York': 1})",0.2222222222222222
Possessed,,,2006.0,,,"['China', 'Malaysia', 'China', 'Malaysia']",Counter(),0.0
Julie Ganapathi,,,2003.0,,,[],Counter(),0.0
The Unseeable,,,,,,['Siam'],Counter(),0.0
The Asphyx,,,1973.0,,,[],Counter(),0.0
Anthony Yaar?,,,2009.0,,,['Tuticorin'],Counter(),0.0
The Song of Sparrows,,,2008.0,,,"['Tehran', 'Iran']",Counter(),0.0
My Name is Ivan,,,1963.0,,,['Berlin'],Counter(),0.0
The Green Man,,,1956.0,,,[],Counter(),0.0
Parichay,,,1972.0,,,[],Counter(),0.0
Gikor,,,,,,['Tiflis'],Counter(),0.0
The Red Queen Kills Seven Times,,,1972.0,,,[],Counter(),0.0
On the Count of Zero,,,2007.0,,,['Istanbul'],Counter(),0.0
Duniya,,Drama,2007.0,7.7,309.0,['Bangalore'],Counter(),0.0
Mahanagar,,Drama,1963.0,8.3,5122.0,"['Calcutta', 'Mahanagar']",Counter(),0.0
Al-Madina,,,2010.0,,,['Spain'],Counter(),0.0
Slumdog Millionaire,377910544.0,"Crime,Drama,Romance",2008.0,8.0,886282.0,"['Mumbai', 'Bollywood', 'Mumbai', 'Mumbai', 'India']",Counter(),0.0
Zero Focus,,,1961.0,,,['Japan'],Counter(),0.0
Saravarsham,,,1982.0,,,[],Counter(),0.0
Case Closed: Crossroad in the Ancient Capital,,,2003.0,,,"['Kyoto', 'Osaka']",Counter(),0.0
Robin Hood,,,1991.0,,,['England'],Counter(),0.0
The One That Got Away,,,1957.0,,,"['Germany', 'Furness', 'Cumbria', 'Swanwick', 'Netherlands', 'Canada', 'Smiths Falls', 'Ontario', 'Ogdensburg', 'New York', 'the United States', 'New York', 'Germany']","Counter({'New York': 2, 'Ogdensburg': 1, 'the United States': 1})",0.3076923076923077
Into The White Night,4593914.0,,2010.0,,,['Osaka'],Counter(),0.0
Yeh Zindagi Ka Safar,,"Drama,Romance",2001.0,3.6,166.0,"['Mumbai', 'Ooty']",Counter(),0.0
Quisiera Ser Hombre,,,1988.0,,,[],Counter(),0.0
Jaan Se Pyaara,,,1992.0,,,[],Counter(),0.0
Yugant,,,1995.0,,,"['Cuttack', 'Bombay']",Counter(),0.0
Every Home Should Have One,,Comedy,1970.0,5.0,538.0,[],Counter(),0.0
Sangama,,,2008.0,,,['Germany'],Counter(),0.0
"Chung Kuo, Cina",,,1972.0,,,"[""the People's Republic of China"", 'New China', 'Beijing', 'Nanjing', 'Suzhou', 'Shanghai', 'Henan', 'Beijing']",Counter(),0.0
Temptation Harbour,,,,,,[],Counter(),0.0
"Come Rain, Come Shine",,,2011.0,,,['Seoul'],Counter(),0.0
Pickpocket,,"Crime,Drama",1959.0,7.6,25955.0,['France'],Counter(),0.0
Lover of the Monster,,,1974.0,,,[],Counter(),0.0
Shikshanachya Aaicha Gho,,,,,,[],Counter(),0.0
Der Tunnel,,,2001.0,,,"['East Germany', 'West Berlin', 'East Berlin', 'GDR', 'GDR', 'West Berlin', 'West Berlin']","Counter({'West Berlin': 3, 'East Berlin': 1})",0.5714285714285714
A Company Man,,,2012.0,,,[],Counter(),0.0
Kvinnorna pa taket,,Drama,1989.0,6.0,185.0,['Stockholm'],Counter(),0.0
Barstool Words,,,2007.0,,,['New Essex'],Counter({'New Essex': 1}),1.0
Samay: When Time Strikes,,,2003.0,,,[],Counter(),0.0
Painted Boats,,,1945.0,,,[],Counter(),0.0
O.k.,,,1970.0,,,"['US', 'US']",Counter({'US': 2}),1.0
Swarg Yahan Narak Yahan,,,1991.0,,,[],Counter(),0.0
Asignatura pendiente,,,,,,[],Counter(),0.0
Log Kya Kahenge,,,1982.0,,,[],Counter(),0.0
A Fitting Tribute,,"Comedy,Drama,Short",2007.0,6.7,100.0,[],Counter(),0.0
Do Bigha Zameen,,,1953.0,,,"['Harnam', 'Calcutta', 'Calcutta', 'Calcutta', 'Calcutta']",Counter(),0.0
Ad-lib Night,12626.0,,2006.0,,,[],Counter(),0.0
Emmanuelle 2,,,1975.0,,,"['Hong Kong', 'Macao', 'Hong Kong', 'Hong Kong', 'Hong Kong', 'Bali']",Counter(),0.0
My Name Is Joe,,"Drama,Romance",1998.0,7.4,9042.0,[],Counter(),0.0
