title,box_office,genres_IMDB,release_year,averageRating,numVotes,Total_tokens,Tokens_US_frequencies,Percentage_american_culture_lexicon
12,,"Comedy,Music",2003.0,7.7,55.0,108,Counter(),0.0
Dorothy Vernon of Haddon Hall,,"Drama,History,Romance",1924.0,6.9,187.0,352,Counter(),0.0
Citizen Toxie: The Toxic Avenger Part IV,,,2001.0,,,55,Counter(),0.0
Land of the Free,,,1998.0,,,54,Counter({'congress': 1}),0.018518518518518517
Polyester,,Comedy,1981.0,7.0,9271.0,355,"Counter({'mall': 1, 'motel': 1, 'supermarket': 1, 'halloween': 1})",0.011267605633802818
Chill Factor,11263966.0,"Action,Adventure,Comedy",1999.0,5.2,10196.0,179,"Counter({'elvis': 3, 'deputy': 1})",0.0223463687150838
Battling with Buffalo Bill,,Western,1931.0,5.8,75.0,44,Counter({'western': 1}),0.022727272727272728
Blades of Glory,145708642.0,"Comedy,Sport",2007.0,6.3,179867.0,428,Counter(),0.0
Heaven's Prisoners,5009305.0,"Drama,Mystery,Thriller",1996.0,5.8,5898.0,185,Counter(),0.0
Into the Spider's Web,7300000.0,,,,,454,Counter(),0.0
Uncle Nino,,,2003.0,,,28,Counter(),0.0
The Thomas Crown Affair,124305181.0,,1999.0,,,90,Counter(),0.0
When a Killer Calls,,,2005.0,,,218,Counter(),0.0
Life Returns,,,1935.0,,,12,Counter(),0.0
13 Rue Madeleine,,"Action,Adventure,Drama",1947.0,6.9,3108.0,239,Counter({'pickup': 1}),0.0041841004184100415
Fort Apache,,"Drama,Western",1948.0,7.4,20163.0,253,Counter({'civil war': 5}),0.019762845849802372
Max Steel: Endangered Species,,,,,,61,Counter(),0.0
Proud,,Drama,2004.0,5.6,368.0,21,Counter(),0.0
The Campaign,93451706.0,Comedy,2012.0,6.1,138205.0,370,"Counter({'election': 4, 'president': 2, 'republican': 1, 'hunting': 1, 'congress': 1})",0.024324324324324326
Billy Jack,32500000.0,,1971.0,,,125,Counter({'freedom': 1}),0.008
Steel Dawn,,,1987.0,,,109,Counter({'settlers': 1}),0.009174311926605505
Just My Luck,38077373.0,"Comedy,Fantasy,Romance",2006.0,5.5,62660.0,289,Counter({'hunting': 1}),0.0034602076124567475
Cinderella,,,1957.0,,,257,Counter(),0.0
Blackballed,,,2004.0,,,115,Counter({'liberty': 1}),0.008695652173913044
The Dark Hour,,,1936.0,,,87,Counter(),0.0
Kansas,,"Crime,Drama,Romance",1988.0,5.5,1361.0,27,Counter(),0.0
The Ring of Terror,,,1963.0,,,49,Counter(),0.0
The Adventures of Sherlock Holmes,,,1939.0,,,164,Counter(),0.0
Jane Eyre,,,1944.0,,,320,Counter(),0.0
Deuce Bigalow: European Gigolo,45109561.0,Comedy,2005.0,4.7,54013.0,425,Counter(),0.0
Of Cash and Hash,,,1955.0,,,54,Counter(),0.0
Helter Shelter,,,,,,149,Counter(),0.0
Hot Rod,14334401.0,,2007.0,,,321,Counter(),0.0
Of Mice and Men,5471088.0,,1992.0,,,138,Counter(),0.0
Nine Months,138510230.0,"Comedy,Romance",1995.0,5.5,38992.0,62,Counter(),0.0
In Time,173930596.0,"Action,Sci-Fi,Thriller",2011.0,6.7,457530.0,573,Counter(),0.0
Terry and the Pirates,,,1940.0,,,99,Counter({'settlers': 1}),0.010101010101010102
Replicant,,"Action,Sci-Fi,Thriller",2001.0,5.4,15965.0,304,Counter(),0.0
The Shadow Riders,,,1982.0,,,23,Counter({'civil war': 1}),0.043478260869565216
Dance Hall Racket,,,1953.0,,,10,Counter(),0.0
GoBots: Battle of the Rock Lords,,"Action,Adventure,Animation",1986.0,5.4,572.0,140,Counter(),0.0
Battle Cry,8000000.0,"Drama,Romance,War",1955.0,6.4,2696.0,61,Counter(),0.0
Scotty Finds A Home,,,1935.0,,,47,Counter(),0.0
Government Agents vs Phantom Legion,,,1951.0,,,47,Counter({'interstate': 1}),0.02127659574468085
The Big Chill,56342711.0,"Comedy,Drama",1983.0,7.1,42990.0,432,Counter(),0.0
Sniper 3,,,2004.0,,,89,Counter(),0.0
'Gator Bait,,,1974.0,,,54,"Counter({'sheriff': 2, 'deputy': 1})",0.05555555555555555
My Tender Comrade,,,1943.0,,,64,Counter({'homecoming': 1}),0.015625
"Captain Carey, U.S.A.",,,1950.0,,,71,Counter(),0.0
Welcome Stranger,,Comedy,1947.0,6.8,358.0,43,Counter({'vacation': 1}),0.023255813953488372
Make Haste to Live,,"Drama,Film-Noir,Thriller",1954.0,6.0,377.0,52,Counter(),0.0
"Bigger, Stronger, Faster*",,,2008.0,,,87,Counter(),0.0
Ben 10: Race Against Time,,,2007.0,,,379,Counter({'diner': 1}),0.002638522427440633
Along Came a Spider,105178561.0,"Crime,Drama,Mystery",2001.0,6.4,97692.0,202,"Counter({'senator': 1, 'president': 1})",0.009900990099009901
City of Hope,,,1991.0,,,44,Counter(),0.0
The Emperor Waltz,,"Comedy,Musical,Romance",1948.0,6.0,1963.0,294,Counter(),0.0
Righteous Kill,76747202.0,,2008.0,,,278,Counter({'baseball': 1}),0.0035971223021582736
G.I. Joe: Spy Troops,,,2003.0,,,78,Counter(),0.0
The Land Before Time IV: Journey Through the Mists,,,1996.0,,,285,Counter(),0.0
The Texas Chainsaw Massacre: The Beginning,51764406.0,,2006.0,,,704,"Counter({'sheriff': 6, 'deputy': 2, 'jeep': 1, 'highway': 1, 'diner': 1, 'dodge': 1, 'freedom': 1})",0.018465909090909092
Forrest Gump,677387716.0,,1994.0,,,353,"Counter({'president': 3, 'elvis': 1, 'mall': 1, 'white house': 1})",0.0169971671388102
Necrosis,,,2009.0,,,59,"Counter({'pioneers': 1, 'vacation': 1})",0.03389830508474576
The Thrill of It All,,"Comedy,Romance",1963.0,6.9,6032.0,50,Counter(),0.0
The Shooting Of Dan McGoo,,,1945.0,,,112,Counter({'saloon': 1}),0.008928571428571428
Hotel Haywire,,"Comedy,Romance",1937.0,6.1,48.0,73,Counter(),0.0
Half Past Midnight,,"Action,Adventure,Crime",1948.0,6.1,45.0,16,Counter(),0.0
Blood Circus,,,1985.0,,,79,Counter(),0.0
Rhythm and Weep,,,1946.0,,,85,Counter(),0.0
Powers That Prey,,,1918.0,,,54,Counter(),0.0
Bloody Birthday,,"Horror,Thriller",1981.0,5.7,5905.0,164,"Counter({'backyard': 1, 'motel': 1})",0.012195121951219513
The Women,50007546.0,"Comedy,Drama",2008.0,5.0,23481.0,231,Counter(),0.0
Timequest,,,2002.0,,,190,Counter({'president': 3}),0.015789473684210527
Sharky's Machine,35856053.0,"Action,Crime,Drama",1981.0,6.3,6879.0,336,Counter(),0.0
Flipped,1755212.0,"Comedy,Drama,Romance",2010.0,7.7,99769.0,360,Counter(),0.0
Killjoy 2: Deliverance from Evil,,,2002.0,,,322,Counter({'redneck': 1}),0.003105590062111801
Forsaking All Others,,"Comedy,Drama,Romance",1934.0,6.4,1624.0,45,Counter(),0.0
Funny About Love,8141292.0,"Comedy,Romance",1990.0,4.8,1602.0,118,Counter({'sorority': 1}),0.00847457627118644
Mister Buddwing,,Drama,1966.0,6.0,1461.0,93,Counter(),0.0
HellBent,,,2004.0,,,396,"Counter({'halloween': 5, 'hollywood': 2, 'costume': 1, 'trick or treat': 1, 'baseball': 1})",0.025252525252525252
Homecoming,,,2009.0,,,633,"Counter({'motel': 6, 'homecoming': 1, 'flag': 1, 'high school': 1})",0.014218009478672985
Green Mansions,,"Adventure,Drama,Romance",1959.0,5.3,2646.0,333,Counter(),0.0
Another 48 Hrs.,,"Action,Comedy,Crime",1990.0,5.9,45546.0,252,Counter(),0.0
The Man with Two Faces,,"Crime,Drama,Film-Noir",1934.0,6.4,767.0,138,Counter(),0.0
Just Rambling Along,,"Comedy,Short",1918.0,5.7,336.0,146,Counter({'diner': 4}),0.0273972602739726
Fuzz Bucket,,,1986.0,,,115,Counter(),0.0
Tokyo Joe,,"Crime,Drama,Film-Noir",1949.0,6.3,2867.0,78,Counter(),0.0
Bolero,8914881.0,"Comedy,Drama,Romance",1984.0,3.0,6158.0,88,Counter(),0.0
Big Shots,3390043.0,,1987.0,,,1233,"Counter({'diner': 8, 'jeep': 1, 'road trip': 1, 'cadillac': 1})",0.008921330089213302
A Sense of Entitlement,,,,,,54,Counter(),0.0
The Challenge,,,1970.0,,,57,Counter(),0.0
Pandemic,,,2007.0,,,163,Counter(),0.0
Algiers,951801.0,"Drama,Mystery,Romance",1938.0,6.6,3354.0,58,Counter(),0.0
Gamma Squad,,,2004.0,,,174,Counter(),0.0
Lady from Louisiana,,"Drama,Romance,Western",1941.0,5.8,594.0,118,Counter({'yankee': 1}),0.00847457627118644
Jada,,,2008.0,,,16,Counter(),0.0
Games,,Thriller,1967.0,6.4,1532.0,163,Counter(),0.0
Hold Your Man,1100000.0,"Crime,Drama,Romance",1933.0,6.9,1917.0,122,Counter(),0.0
Celtic Pride,9255027.0,"Comedy,Sport",1996.0,5.3,10741.0,270,"Counter({'jazz': 6, 'nba': 2, 'hot dog': 1})",0.03333333333333333
When We Were Young,,,1989.0,,,265,"Counter({'high school': 2, 'motel': 1})",0.011320754716981131
Androcles and the Lion,,,1953.0,,,78,Counter(),0.0
For the Love of Nancy,,,1994.0,,,187,Counter({'high school': 1}),0.0053475935828877
Anthem to Beauty,,,1997.0,,,75,Counter(),0.0
For Pete's Sake!,,,1934.0,,,78,Counter(),0.0
Q&A,,,1990.0,,,75,Counter(),0.0
The Brothers,27958191.0,,2001.0,,,47,Counter({'basketball': 1}),0.02127659574468085
Legion,,"Action,Fantasy,Horror",2010.0,5.3,114099.0,419,"Counter({'jeep': 13, 'diner': 8})",0.050119331742243436
Redneck Zombies,,,1986.0,,,33,"Counter({'hillbilly': 1, 'redneck': 1})",0.06060606060606061
The Game of Their Lives,388998.0,"Drama,History,Sport",2005.0,6.1,3569.0,37,Counter(),0.0
Come Live with Me,,"Comedy,Romance",1941.0,7.0,2546.0,157,"Counter({'diner': 1, 'vacation': 1})",0.012738853503184714
Action in the North Atlantic,,"Drama,War",1943.0,7.0,4608.0,182,Counter({'liberty': 3}),0.016483516483516484
Maniac Cop 2,,"Action,Crime,Horror",1990.0,5.9,9015.0,355,Counter(),0.0
Valdez Is Coming,,,1971.0,,,197,Counter(),0.0
College Road Trip,,"Adventure,Comedy,Drama",2008.0,4.3,16859.0,287,"Counter({'road trip': 3, 'high school': 1, 'sorority': 1, 'thanksgiving': 1})",0.020905923344947737
The Locket,,"Crime,Drama,Film-Noir",1946.0,7.1,3321.0,50,Counter(),0.0
Birth of the Beatles,,"Biography,Drama,Music",1979.0,6.4,724.0,166,Counter(),0.0
Lookin' to Get Out,,,1982.0,,,76,Counter(),0.0
Citizen Jane,,,2009.0,,,73,Counter(),0.0
The Glimmer Man,46600000.0,,1996.0,,,247,Counter(),0.0
Family Guy Presents: Stewie Griffin: The Untold Story,,,2005.0,,,741,"Counter({'motel': 2, 'lifeguard': 1, 'cross country': 1, 'cola': 1, 'vacation': 1, 'parade': 1})",0.009446693657219974
The Sorcerer's Apprentice,215283742.0,,2010.0,,,424,Counter(),0.0
Honeymoon Academy,,,1990.0,,,18,Counter(),0.0
Springtime in the Rockies,,,1941.0,,,322,Counter({'sheriff': 4}),0.012422360248447204
Knocked Up,219076518.0,,2007.0,,,377,"Counter({'baseball': 1, 'road trip': 1})",0.005305039787798408
Start Cheering,,"Comedy,Musical,Romance",1938.0,6.0,272.0,24,Counter({'hollywood': 2}),0.08333333333333333
Comrade X,,,1940.0,,,44,Counter(),0.0
The City,,,1998.0,,,150,Counter(),0.0
Most Wanted,11838218.0,"Action,Thriller",1997.0,5.6,6477.0,66,Counter(),0.0
Dog Days,,"Comedy,Family,Short",1925.0,6.5,65.0,29,Counter(),0.0
The Family Stone,92283851.0,,2005.0,,,239,Counter({'high school': 1}),0.0041841004184100415
The Devil's Carnival,,,2012.0,,,349,Counter(),0.0
Cracked Nuts,617000.0,"Comedy,Musical,Romance",1931.0,6.1,401.0,23,Counter(),0.0
The Rainmaker,2100000.0,"Romance,Western",1956.0,6.9,4362.0,65,Counter({'sheriff': 1}),0.015384615384615385
A Pleasant Journey,,"Comedy,Family,Short",1923.0,6.6,99.0,80,"Counter({'fireworks': 2, 'parade': 1})",0.0375
Babysitter Wanted,36345.0,,2008.0,,,131,Counter(),0.0
The Pursuit of Happyness,307077300.0,,2006.0,,,257,Counter(),0.0
"Double, Double, Toil and Trouble",,,1993.0,,,331,Counter({'halloween': 2}),0.006042296072507553
Felicity: An American Girl Adventure,,,2005.0,,,83,"Counter({'independence': 1, 'revolutionary war': 1})",0.024096385542168676
The Incredibles,631442092.0,,2004.0,,,477,Counter(),0.0
Noah's Arc: Jumping the Broom,532878.0,"Drama,Romance",2008.0,6.8,917.0,69,Counter(),0.0
Molly,15593.0,,1999.0,,,138,Counter({'baseball': 1}),0.007246376811594203
Forever Love,,,1998.0,,,93,Counter(),0.0
Inkubus,,,2011.0,,,64,Counter(),0.0
Killer Joe,2227635.0,"Crime,Drama,Thriller",2011.0,6.7,84606.0,174,Counter(),0.0
Eating Out 3: All You Can Eat,,,2009.0,,,109,Counter(),0.0
Cellar Dweller,,,1988.0,,,35,Counter(),0.0
Vulgar,,"Crime,Drama,Thriller",2000.0,5.2,4339.0,352,Counter({'motel': 4}),0.011363636363636364
When Will I Be Loved,,"Drama,Thriller",2004.0,4.4,3583.0,105,Counter({'ford': 4}),0.0380952380952381
The Bohemian Girl,,,1936.0,,,89,Counter(),0.0
"Dude, Where's My Car?",73180723.0,,2000.0,,,312,Counter(),0.0
Drop Zone,28735315.0,"Action,Adventure,Thriller",1994.0,5.6,21866.0,308,"Counter({'independence': 2, 'fireworks': 1})",0.00974025974025974
Reckless,8289916.0,"Comedy,Drama,Romance",1984.0,6.2,2425.0,66,"Counter({'cheerleader': 1, 'high school': 1})",0.030303030303030304
Marriage on the Rocks,,,1965.0,,,168,Counter(),0.0
Lies & Illusions,,"Action,Thriller",2009.0,3.5,3101.0,200,Counter(),0.0
Johnny Cool,,"Action,Crime,Drama",1963.0,6.4,1165.0,91,Counter({'hollywood': 1}),0.01098901098901099
The Promise,,"Drama,Romance",1979.0,6.4,845.0,273,Counter({'costume': 1}),0.003663003663003663
Christmas Child,,,2003.0,,,198,Counter({'sheriff': 1}),0.005050505050505051
Jewel of the Sahara,,,,,,39,Counter(),0.0
Saboteur,,"Thriller,War",1942.0,7.1,28448.0,654,"Counter({'sheriff': 3, 'liberty': 2, 'soda': 1, 'patriotism': 1, 'statue of liberty': 1})",0.012232415902140673
Buck Privates,,"Comedy,Musical,War",1941.0,7.0,4831.0,172,Counter({'patriotic': 1}),0.005813953488372093
Balalaika,,"Musical,Romance",1939.0,6.2,364.0,188,Counter(),0.0
Doctors' Wives,,Drama,1971.0,4.7,431.0,10,Counter(),0.0
Marlowe,,"Crime,Drama,Mystery",1969.0,6.4,4100.0,81,Counter(),0.0
The Journey of Jared Price,,,2000.0,,,129,Counter(),0.0
The Lost World: Jurassic Park,618638999.0,"Action,Adventure,Sci-Fi",1997.0,6.6,451491.0,556,Counter({'hunting': 1}),0.0017985611510791368
The Nickel Ride,,"Crime,Drama",1974.0,6.6,745.0,32,Counter(),0.0
Flash Gordon,,,1936.0,,,272,Counter(),0.0
The Dorm That Dripped Blood,,,1982.0,,,307,Counter({'baseball': 1}),0.003257328990228013
Devil Dogs of the Air,,"Action,Comedy,Drama",1935.0,5.9,414.0,72,Counter(),0.0
Pollock,,,2001.0,,,405,Counter({'thanksgiving': 1}),0.0024691358024691358
Grizzly II: The Predator,,,1987.0,,,63,Counter(),0.0
Baby Sitters' Jitters,,,,,,80,Counter(),0.0
Tony Rome,,"Crime,Drama,Mystery",1967.0,6.5,3368.0,65,Counter(),0.0
Eight Crazy Nights,23833131.0,,2002.0,,,435,"Counter({'mall': 4, 'basketball': 3})",0.016091954022988506
The Locusts,,Drama,1997.0,6.1,2137.0,58,Counter(),0.0
Open Season,197309027.0,,2006.0,,,318,Counter({'hunting': 1}),0.0031446540880503146
Dark Passage,,"Film-Noir,Thriller",1947.0,7.5,22653.0,343,Counter({'diner': 1}),0.0029154518950437317
Bomber's Moon,,"Drama,War",1943.0,6.2,91.0,111,Counter(),0.0
Last Days,2456454.0,"Drama,Music",2005.0,5.7,24033.0,98,Counter(),0.0
Liberty Kid,,Drama,2007.0,6.3,192.0,49,"Counter({'statue of liberty': 1, 'liberty': 1})",0.04081632653061224
Itsy Bitsy Spider,,,1992.0,,,55,Counter(),0.0
Dennis the Menace: Dinosaur Hunter,,,1987.0,,,19,Counter({'backyard': 1}),0.05263157894736842
Tai-Pan,,Adventure,1986.0,5.6,1969.0,150,Counter(),0.0
Beware the Gonzo,,"Comedy,Drama,Romance",2010.0,6.2,1837.0,34,Counter({'high school': 1}),0.029411764705882353
Love and Other Drugs,102313925.0,,2010.0,,,305,Counter(),0.0
Scooby-Doo and the Goblin King,,,2008.0,,,459,Counter({'halloween': 3}),0.006535947712418301
Bubble Trouble,,,,,,208,Counter({'marshmallow': 1}),0.004807692307692308
Four Eyed Monsters,,,2005.0,,,20,Counter(),0.0
The Village,256697520.0,"Drama,Mystery,Thriller",2004.0,6.6,284106.0,372,Counter({'costume': 1}),0.002688172043010753
Harvey,2600000.0,,1950.0,,,332,Counter(),0.0
Betrayed,2500000.0,"Drama,History,Mystery",1954.0,6.1,1344.0,63,Counter(),0.0
An American Carol,7013191.0,"Comedy,Fantasy",2008.0,4.0,10165.0,334,"Counter({'president': 3, 'fourth of july': 2, 'civil war': 1, 'country music': 1, 'freedom': 1})",0.023952095808383235
Malevolence,127287.0,,2004.0,,,27,Counter(),0.0
The Stranger,,,,,,166,"Counter({'hunting': 1, 'supreme court': 1})",0.012048192771084338
C.H.U.D II: Bud the C.H.U.D.,,,1988.0,,,47,Counter(),0.0
Your Highness,24856478.0,"Action,Adventure,Comedy",2011.0,5.5,105367.0,260,Counter(),0.0
Girl 6,,"Comedy,Drama",1996.0,5.3,6706.0,288,Counter({'baseball': 1}),0.003472222222222222
The Sound of Fury,,,1950.0,,,68,Counter(),0.0
The Big Snooze,,,1946.0,,,296,"Counter({'hunting': 1, 'fishing trip': 1, 'hollywood': 1})",0.010135135135135136
Emergency Landing,,,,,,246,Counter({'hollywood': 2}),0.008130081300813009
The Pastor's Wife,,,2012.0,,,351,Counter(),0.0
How to Be a Serial Killer,,"Comedy,Crime,Horror",2008.0,5.4,2187.0,66,Counter(),0.0
"Parole, Inc.",,,1948.0,,,83,Counter(),0.0
The Exterminator,,,1980.0,,,400,"Counter({'congress': 1, 'senator': 1, 'hunting': 1})",0.0075
Who's That Girl?,7305209.0,,1987.0,,,234,Counter({'leather jacket': 1}),0.004273504273504274
Seconds,,,1966.0,,,316,Counter(),0.0
Into the Wild,56255142.0,"Adventure,Biography,Drama",2007.0,8.1,668062.0,417,Counter({'drive in': 1}),0.002398081534772182
The Diamond from the Sky,,Adventure,1915.0,5.1,26.0,71,Counter(),0.0
Chaos,20166.0,"Horror,Thriller",2005.0,3.2,2305.0,322,Counter(),0.0
Karla,,,2006.0,,,452,Counter({'freedom': 1}),0.0022123893805309734
Only The Brave,,,2005.0,,,271,Counter(),0.0
Gable and Lombard,,"Biography,Drama,Romance",1976.0,5.2,663.0,84,Counter({'hollywood': 1}),0.011904761904761904
The Jazz Singer,27118000.0,,1980.0,,,654,Counter(),0.0
A Claymation Christmas Celebration,,,1987.0,,,255,Counter({'halloween': 1}),0.00392156862745098
Latin Dragon,,"Action,Adventure",2004.0,4.3,402.0,62,Counter(),0.0
Murder by Death,32511047.0,,1976.0,,,181,Counter(),0.0
Nerd Wars!,,"Comedy,Short",2011.0,7.3,41.0,50,Counter({'dodge': 1}),0.02
Gypped in the Penthouse,,,1955.0,,,52,Counter(),0.0
Bush Mama,,Drama,1979.0,7.2,279.0,37,Counter(),0.0
Speed-Dating,,,2010.0,,,19,Counter(),0.0
Big Trouble in Little China,11100000.0,"Action,Adventure,Comedy",1986.0,7.2,157629.0,342,Counter({'vacation': 1}),0.0029239766081871343
Stone Age Romeos,,,1955.0,,,70,Counter({'hunting': 1}),0.014285714285714285
Dense,,,2004.0,,,15,Counter(),0.0
Dick Tracy Meets Gruesome,,"Action,Crime,Drama",1947.0,6.1,1970.0,118,Counter({'saloon': 1}),0.00847457627118644
Parachute Battalion,,"Drama,Romance,War",1941.0,5.8,294.0,251,"Counter({'harvard': 1, 'hillbilly': 1})",0.00796812749003984
Rebecca of Sunnybrook Farm,,,1938.0,,,153,Counter(),0.0
Picnic,,,1955.0,,,495,"Counter({'college football': 1, 'hollywood': 1, 'fraternity': 1, 'backyard': 1})",0.00808080808080808
O,19210835.0,,2001.0,,,270,"Counter({'basketball': 1, 'motel': 1})",0.007407407407407408
Snowglobe,,,,,,42,Counter(),0.0
American Pie Presents: Band Camp,,,2005.0,,,157,Counter({'high school': 1}),0.006369426751592357
Triumph of the Spirit,,,1989.0,,,62,Counter(),0.0
Sol Goode,,,2001.0,,,78,"Counter({'hunting': 2, 'cowboy': 1})",0.038461538461538464
Phoenix,,"Crime,Drama",1998.0,6.3,4446.0,185,Counter(),0.0
Brewster's Millions,45833132.0,,1985.0,,,240,"Counter({'election': 2, 'baseball': 1})",0.0125
Million Dollar Legs,,"Comedy,Sport",1932.0,6.8,1481.0,177,Counter({'president': 5}),0.02824858757062147
Behind the Mask: The Rise of Leslie Vernon,69136.0,,2006.0,,,187,Counter(),0.0
That Certain Thing,,"Comedy,Drama,Romance",1928.0,6.4,296.0,30,Counter(),0.0
Boys' Reformatory,,Drama,1939.0,5.4,97.0,239,Counter(),0.0
Captain Spanky's Show Boat,,,1939.0,,,26,Counter({'backyard': 1}),0.038461538461538464
Why I Wore Lipstick To My Mastectomy,,,2006.0,,,66,Counter(),0.0
Deception,17741298.0,,2008.0,,,428,Counter(),0.0
The Harpy,,,2007.0,,,751,Counter(),0.0
Comfort and Joy,,,2003.0,,,73,Counter(),0.0
Prophecy,54000000.0,"Horror,Sci-Fi,Thriller",1979.0,5.6,6365.0,608,Counter({'sheriff': 3}),0.004934210526315789
Hardware Wars,,,1977.0,,,220,"Counter({'western': 1, 'basketball': 1})",0.00909090909090909
Aquanoids,,Horror,2003.0,2.4,666.0,87,Counter({'mall': 1}),0.011494252873563218
Fortunes of Captain Blood,,"Action,Adventure,Romance",1950.0,5.7,388.0,219,Counter(),0.0
The Knickerbocker Buckaroo,,"Comedy,Romance,Western",1919.0,7.0,27.0,42,Counter({'sheriff': 1}),0.023809523809523808
Superdad,,"Comedy,Family",1973.0,5.1,877.0,9,Counter(),0.0
The Pledge,29419291.0,,2001.0,,,378,"Counter({'pledge': 1, 'fishing trip': 1})",0.005291005291005291
Pop Goes the Easel,,,1935.0,,,41,Counter(),0.0
Kill Switch,,,2008.0,,,131,Counter(),0.0
The Gumball Rally,,,1976.0,,,109,Counter(),0.0
Bunraku,,"Action,Drama,Thriller",2010.0,6.1,20655.0,187,"Counter({'saloon': 1, 'freedom': 1})",0.0106951871657754
Part Time Pal,,,1947.0,,,197,Counter(),0.0
Blink,16696219.0,,1994.0,,,40,Counter(),0.0
Minutemen,,,2008.0,,,286,"Counter({'high school': 4, 'cheerleading': 1, 'cheerleader': 1})",0.02097902097902098
To Duck or Not To Duck,,,1943.0,,,153,Counter({'hunting': 2}),0.013071895424836602
June Bride,,Comedy,1948.0,6.8,2134.0,152,Counter(),0.0
Oliver Twist,,"Drama,Family,Mystery",1933.0,5.1,416.0,44,Counter(),0.0
Vampires: The Turning,,,2005.0,,,532,Counter({'hunting': 1}),0.0018796992481203006
Tender Loving Care,,,1997.0,,,49,Counter(),0.0
Kids in America,537667.0,Comedy,2005.0,5.6,2828.0,106,Counter({'high school': 1}),0.009433962264150943
I Saw What You Did,,,1988.0,,,272,Counter({'high school': 1}),0.003676470588235294
Mister Moses,,,1965.0,,,135,Counter(),0.0
The Body Snatcher,,,1946.0,,,22,Counter(),0.0
Body and Soul,,"Drama,Film-Noir,Sport",1947.0,7.6,5475.0,25,Counter(),0.0
I'll Take Sweden,,Comedy,1965.0,5.3,992.0,31,Counter(),0.0
I Am a Fugitive from a Chain Gang,,,1932.0,,,152,Counter(),0.0
Touchback,204232.0,,2011.0,,,53,Counter(),0.0
Heartbeat,,,1993.0,,,224,Counter(),0.0
The Crew,13019253.0,,2000.0,,,146,Counter(),0.0
Riding on Air,,"Action,Adventure,Comedy",1937.0,5.0,144.0,50,Counter(),0.0
Candyman: Farewell to the Flesh,13940383.0,,1995.0,,,300,Counter(),0.0
Sergeant Ryker,,"Drama,War",1968.0,6.1,472.0,76,Counter(),0.0
The Breed,,"Action,Horror,Sci-Fi",2001.0,4.7,2996.0,270,Counter(),0.0
The Ambassador,,"Action,Drama,Thriller",1984.0,5.3,963.0,333,"Counter({'president': 1, 'front porch': 1})",0.006006006006006006
Savage Harvest,,,,,,14,Counter(),0.0
The Long Days of Summer,,,1980.0,,,76,Counter(),0.0
Boardinghouse,,"Comedy,Horror",1982.0,3.8,1101.0,23,Counter(),0.0
Mommy,,"Horror,Mystery,Thriller",1995.0,4.8,450.0,36,Counter(),0.0
The Magic of Lassie,,"Drama,Family,Musical",1978.0,5.5,690.0,33,Counter(),0.0
Vacationland,,"Drama,Romance",2006.0,5.0,695.0,214,Counter({'high school': 2}),0.009345794392523364
The Wheeler Dealers,,Comedy,1963.0,6.5,1555.0,163,Counter({'civil war': 1}),0.006134969325153374
