title,box_office,genres_IMDB,release_year,averageRating,numVotes,Total_tokens,Tokens_US_frequencies,Percentage_american_culture_lexicon
Fair Game,24188922.0,"Biography,Drama,Thriller",2010.0,6.8,51572.0,169,"Counter({'white house': 2, 'president': 2})",0.023668639053254437
Final Days of Planet Earth,,,2006.0,,,112,Counter(),0.0
The Glass Shield,3291163.0,,1995.0,,,54,"Counter({'deputy': 3, 'sheriff': 1})",0.07407407407407407
Salvador,,,1986.0,,,76,Counter(),0.0
Mysterious Island,,,1961.0,,,92,Counter({'civil war': 1}),0.010869565217391304
Capricorn One,,,1977.0,,,263,Counter({'patriotic': 1}),0.0038022813688212928
Life with Judy Garland: Me and My Shadows,,,2001.0,,,556,"Counter({'hollywood': 1, 'broadway': 1})",0.0035971223021582736
We Need to Talk about Kevin,6038942.0,,2011.0,,,184,"Counter({'high school': 1, 'mall': 1})",0.010869565217391304
Killer Wave,,,2006.0,,,112,Counter(),0.0
Deuces Wild,6282446.0,,2002.0,,,122,Counter(),0.0
Yanks,,,1979.0,,,147,Counter(),0.0
Porky's,111289673.0,,1982.0,,,230,"Counter({'high school': 2, 'sheriff': 2, 'basketball': 1})",0.021739130434782608
Married Life,2843997.0,,2007.0,,,169,Counter({'backyard': 1}),0.005917159763313609
The Incredible Shrinking Man,1430000.0,,1957.0,,,361,Counter({'vacation': 1}),0.002770083102493075
Far from Heaven,29027914.0,,2002.0,,,215,"Counter({'homemaker': 1, 'vacation': 1})",0.009302325581395349
Escape from East Berlin,,,1962.0,,,281,Counter({'freedom': 1}),0.0035587188612099642
Imaginary Heroes,291118.0,,2004.0,,,126,Counter(),0.0
It's a Wonderful Afterlife,,,2010.0,,,89,Counter(),0.0
Tarzan and the Jungle Boy,,,1968.0,,,34,Counter(),0.0
He Walked by Night,,"Crime,Film-Noir,Thriller",1948.0,7.0,6936.0,286,Counter({'hollywood': 1}),0.0034965034965034965
Emma,22231658.0,,1996.0,,,249,Counter(),0.0
Astro Boy,44093014.0,"Action,Adventure,Animation",2009.0,6.2,40654.0,493,"Counter({'president': 2, 'freedom': 1})",0.006085192697768763
Voces inocentes,,,2004.0,,,272,Counter(),0.0
Spring Fever,,"Comedy,Drama,Sport",1982.0,4.7,181.0,19,Counter(),0.0
Free Willy,153698625.0,"Adventure,Drama,Family",1993.0,6.0,84608.0,389,Counter(),0.0
Smile,,,2005.0,,,78,Counter(),0.0
Stargate,196567262.0,,1994.0,,,589,Counter(),0.0
The Three Musketeers,,,1994.0,,,265,Counter(),0.0
Eulogy,,"Comedy,Drama",2004.0,6.4,9416.0,268,Counter({'peanut butter': 1}),0.0037313432835820895
The Bridge on the River Kwai,33300000.0,,1957.0,,,416,"Counter({'western': 1, 'parade': 1})",0.004807692307692308
Frida,25885000.0,,2002.0,,,207,Counter(),0.0
When Strangers Appear,,,2001.0,,,48,"Counter({'roadside': 1, 'diner': 1})",0.041666666666666664
Scooby-Doo 2: Monsters Unleashed,181466833.0,"Adventure,Comedy,Family",2004.0,5.3,66880.0,418,Counter({'high school': 1}),0.0023923444976076554
Assault on Precinct 13,35294470.0,,2005.0,,,520,Counter({'freedom': 1}),0.0019230769230769232
The Winslow Boy,,,1999.0,,,356,Counter(),0.0
Forever Mine,,,1999.0,,,54,Counter(),0.0
The Experts,169203.0,Comedy,1989.0,4.9,2781.0,125,"Counter({'yankee': 1, 'freedom': 1})",0.016
The Burning,,Horror,1981.0,6.3,23179.0,396,Counter({'summer camp': 1}),0.0025252525252525255
Nightmare,,Horror,1981.0,5.6,4604.0,110,Counter(),0.0
Bandido,1650000.0,,1956.0,,,200,Counter(),0.0
Project Nim,410077.0,Documentary,2011.0,7.4,8640.0,42,Counter(),0.0
I am Josh Polonski's Brother,,,2001.0,,,42,Counter(),0.0
Sucker Punch,89792502.0,,2011.0,,,333,Counter(),0.0
Inspector Gadget 2,,,2003.0,,,415,Counter({'fireworks': 2}),0.004819277108433735
The Painted Veil,26809273.0,,2006.0,,,259,Counter({'deputy': 1}),0.003861003861003861
Charlie and the Chocolate Factory,474968763.0,"Adventure,Comedy,Family",2005.0,6.7,540617.0,306,Counter(),0.0
Sam's Lake,,,2009.0,,,76,Counter(),0.0
Mixed Blood,,,1985.0,,,22,Counter(),0.0
Smoke Signals,,"Comedy,Drama",1998.0,7.2,12796.0,158,Counter({'basketball': 1}),0.006329113924050633
The Woods,,,2006.0,,,83,Counter(),0.0
The Night the Animals Talked,,,1970.0,,,115,Counter(),0.0
Half Past Dead,19233280.0,"Action,Crime,Thriller",2002.0,4.6,17014.0,189,Counter({'supreme court': 1}),0.005291005291005291
The Vineyard,,Horror,1989.0,4.7,1111.0,37,Counter(),0.0
A Day at the Beach,,Drama,1970.0,6.2,431.0,53,Counter(),0.0
Monks: The Transatlantic Feedback,,,2006.0,,,139,Counter(),0.0
Police Story,,,1985.0,,,327,Counter({'mall': 3}),0.009174311926605505
The Magical Legend of the Leprechauns,,,1999.0,,,437,Counter(),0.0
Bhopal Express,,,1999.0,,,76,Counter(),0.0
"On the Other Hand, Death",,"Crime,Drama,Mystery",2008.0,6.4,836.0,786,Counter({'mall': 1}),0.001272264631043257
Rose Red,,,2002.0,,,1241,Counter({'campus': 2}),0.0016116035455278
The Four Musketeers,,"Action,Adventure,Romance",1974.0,6.9,11978.0,252,Counter(),0.0
Son of the Pink Panther,,"Comedy,Crime",1993.0,3.9,6081.0,78,Counter(),0.0
Getting Away with Murder,,Comedy,1996.0,4.7,1491.0,90,Counter(),0.0
Night Watch,,,1995.0,,,136,Counter(),0.0
The Super,11000863.0,,1991.0,,,117,Counter(),0.0
The Odessa File,,,1974.0,,,102,Counter({'highway': 1}),0.00980392156862745
Sherlock Holmes and the Case of the Silk Stocking,,,2004.0,,,186,Counter({'costume': 1}),0.005376344086021506
I Was A Teenage Faust,,,2002.0,,,23,Counter(),0.0
Henry V,,,1944.0,,,298,Counter(),0.0
White Noise: The Light,8240000.0,,2007.0,,,189,Counter(),0.0
The Factory,,,2011.0,,,46,Counter(),0.0
The Attic: The Hiding of Anne Frank,,,1988.0,,,243,Counter(),0.0
Dreaming of Joseph Lees,,,,,,39,Counter(),0.0
A Great Wall,,,1986.0,,,36,Counter({'silicon valley': 1}),0.027777777777777776
A Clockwork Orange,26589355.0,,1971.0,,,456,Counter(),0.0
Alice in Wonderland,1024299904.0,"Adventure,Family,Fantasy",2010.0,6.4,448515.0,309,Counter(),0.0
Hollywood Wives: The New Generation,,,2003.0,,,253,Counter({'hollywood': 3}),0.011857707509881422
Promise at Dawn,,,1970.0,,,29,Counter(),0.0
Eye of the Needle,,,1981.0,,,134,Counter(),0.0
Omen III: The Final Conflict,20471382.0,,1981.0,,,278,Counter(),0.0
Goodbye America,,,1997.0,,,58,Counter(),0.0
Latitude Zero,,,1969.0,,,156,Counter(),0.0
The Princess and the Pea,,"Adventure,Animation,Family",2002.0,6.3,395.0,494,Counter(),0.0
The Eye,56964642.0,,2008.0,,,120,Counter({'highway': 1}),0.008333333333333333
Madame Blueberry,,,1998.0,,,276,Counter({'jeep': 1}),0.0036231884057971015
DuckTales the Movie: Treasure of the Lost Lamp,18115724.0,"Adventure,Animation,Comedy",1990.0,6.8,29144.0,442,Counter({'freedom': 1}),0.0022624434389140274
Things We Lost in the Fire,8547733.0,Drama,2007.0,7.1,29995.0,149,Counter(),0.0
Free Money,,,1998.0,,,82,Counter(),0.0
The Body in the Library,,,1984.0,,,20,Counter(),0.0
The Dukes of Hazzard,111069515.0,,2005.0,,,373,"Counter({'sheriff': 2, 'dodge': 1, 'campus': 1, 'deputy': 1})",0.013404825737265416
Buick Riviera,,Drama,2008.0,6.4,265.0,89,Counter({'buick': 2}),0.02247191011235955
The Beach,,,2000.0,,,464,Counter(),0.0
A Shot at Glory,,"Drama,Sport",2000.0,6.2,2510.0,42,Counter(),0.0
Through the Glass,,,2008.0,,,18,Counter(),0.0
Candy,16408286.0,,1968.0,,,111,Counter({'high school': 1}),0.009009009009009009
Jacob,,,1994.0,,,22,Counter(),0.0
Amazing Grace,32120360.0,,2006.0,,,292,Counter(),0.0
Pope John Paul II,,,2005.0,,,382,"Counter({'freedom': 3, 'constitution': 1, 'president': 1})",0.013089005235602094
Crazy Moon,,"Comedy,Drama,Romance",1987.0,6.3,696.0,24,Counter(),0.0
In the Name of the Son,,,2007.0,,,51,Counter(),0.0
Dead Calm,,"Horror,Thriller",1989.0,6.8,44696.0,400,Counter({'vacation': 1}),0.0025
Eagle in a Cage,,,1972.0,,,13,Counter(),0.0
Laser Mission,,,1990.0,,,110,Counter(),0.0
Invictus,122233971.0,,2009.0,,,308,"Counter({'president': 1, 'patriotism': 1})",0.006493506493506494
"The Karate Kid, Part III",38956288.0,,1989.0,,,597,Counter(),0.0
Sodom and Gomorrah,2300000.0,,1962.0,,,498,Counter(),0.0
Roman Holiday,12000000.0,,1953.0,,,337,Counter({'freedom': 1}),0.002967359050445104
Stormbreaker,,,2006.0,,,336,Counter(),0.0
The Four Feathers,29882645.0,,2002.0,,,377,Counter(),0.0
Going Back,,,2001.0,,,34,Counter(),0.0
Psycho Beach Party,,"Comedy,Horror,Mystery",2000.0,6.0,6787.0,85,Counter(),0.0
A Dennis the Menace Christmas,,,2007.0,,,14,Counter(),0.0
The Cat's Meow,3646994.0,,2002.0,,,466,"Counter({'hollywood': 6, 'gold rush': 2, 'costume': 1})",0.019313304721030045
Party Monster,742898.0,"Biography,Crime,Drama",2003.0,6.2,17454.0,112,Counter({'cross country': 1}),0.008928571428571428
Blood: The Last Vampire,,,2000.0,,,222,"Counter({'high school': 1, 'halloween': 1, 'costume': 1})",0.013513513513513514
Bullseye!,,"Comedy,Crime",1990.0,4.5,1593.0,62,Counter(),0.0
Donovan's Brain,,"Horror,Sci-Fi",1953.0,5.9,1753.0,13,Counter(),0.0
Beyond the Door III,,,1989.0,,,54,Counter(),0.0
Fearless,68072848.0,,2006.0,,,385,Counter(),0.0
Waxwork,808114.0,"Comedy,Horror",1988.0,6.1,14571.0,261,Counter(),0.0
Dash and Lilly,,,1999.0,,,48,Counter({'hollywood': 1}),0.020833333333333332
Knight Moves,13668149.0,,1992.0,,,86,Counter(),0.0
Underworld,95708457.0,"Action,Fantasy,Thriller",2003.0,7.0,289870.0,432,Counter(),0.0
"Bright Lights, Big City",16118077.0,,1988.0,,,58,Counter(),0.0
Darkness Falls,47488536.0,,2003.0,,,289,Counter(),0.0
Green Card,29888235.0,,1990.0,,,237,Counter(),0.0
The Help,211608112.0,,2011.0,,,489,Counter({'homemaker': 1}),0.002044989775051125
Love Happens,36088028.0,"Drama,Romance",2009.0,5.7,34230.0,69,Counter(),0.0
Source Code,147332697.0,"Action,Drama,Mystery",2011.0,7.5,559807.0,410,Counter(),0.0
The Last Kiss,15852401.0,,2006.0,,,422,Counter({'front porch': 1}),0.002369668246445498
My Life In Ruins,20031211.0,,2008.0,,,44,Counter(),0.0
Full of It,486722.0,"Comedy,Drama",2007.0,5.5,3527.0,76,Counter({'high school': 1}),0.013157894736842105
Quigley Down Under,21413105.0,,1990.0,,,587,"Counter({'western': 2, 'cowboy': 1, 'dodge': 1})",0.0068143100511073255
Impromptu,,"Biography,Comedy,Music",1991.0,6.8,5613.0,182,Counter(),0.0
Amityville II: The Possession,11328000.0,Horror,1982.0,5.6,13249.0,243,Counter(),0.0
The Dream is Alive,,,1985.0,,,212,Counter(),0.0
Arachnid,1123000.0,,2001.0,,,154,Counter(),0.0
Re-cycle,,,2006.0,,,37,Counter(),0.0
How the Grinch Stole Christmas!,345141403.0,,2000.0,,,302,Counter(),0.0
KAW,,,2007.0,,,9,Counter(),0.0
Peaceful Warrior,4326927.0,"Drama,Romance,Sport",2006.0,7.2,30303.0,323,Counter(),0.0
The Daytrippers,2084559.0,,1997.0,,,28,Counter(),0.0
Circle of Friends,23397365.0,,1995.0,,,334,Counter(),0.0
On the Road,3794312.0,,2012.0,,,23,Counter(),0.0
The Bad News Bears Go to Japan,,,1978.0,,,81,Counter({'baseball': 2}),0.024691358024691357
Heavy Metal in Baghdad,,"Documentary,Music,War",2007.0,7.6,1170.0,54,Counter(),0.0
Batman Forever,336529844.0,,1995.0,,,242,Counter(),0.0
Safe,512245.0,Drama,1995.0,7.1,17823.0,126,Counter({'homemaker': 1}),0.007936507936507936
Air Bud: Spikes Back,,,2003.0,,,20,Counter(),0.0
The Flintstones: On the Rocks,,,,,,71,Counter({'vacation': 1}),0.014084507042253521
Stormy Monday,,,1988.0,,,103,Counter({'jazz': 3}),0.02912621359223301
Gunfighters of Casa Grande,,,,,,131,Counter(),0.0
The Hitman,4654288.0,,1991.0,,,204,Counter(),0.0
Love in the Time of Cholera,31337584.0,"Drama,Romance",2007.0,6.4,24341.0,99,Counter(),0.0
Transylvania 6-5000,7196872.0,,1985.0,,,393,Counter({'supermarket': 1}),0.002544529262086514
Shallow Hal,141069860.0,,2001.0,,,349,Counter({'president': 1}),0.0028653295128939827
A Little Trip to Heaven,,,2005.0,,,392,"Counter({'high school': 1, 'motel': 1})",0.00510204081632653
Another Cinderella Story,,,2008.0,,,51,Counter({'high school': 1}),0.0196078431372549
The Fifth Element,263920180.0,,1997.0,,,337,Counter({'president': 3}),0.008902077151335312
Blade Runner,33139618.0,,1982.0,,,365,Counter(),0.0
Killjoy,,,,,,928,"Counter({'redneck': 2, 'costume': 1})",0.003232758620689655
Bedazzled,90383208.0,"Comedy,Fantasy",2000.0,6.1,113881.0,488,"Counter({'nba': 1, 'president': 1, 'ford': 1})",0.006147540983606557
Revolution,358574.0,,1985.0,,,16,Counter({'revolutionary war': 1}),0.0625
Splice,26857459.0,,2009.0,,,524,Counter(),0.0
Cyberstalker,,,2012.0,,,146,Counter(),0.0
Sky Pirates,,,1986.0,,,112,Counter(),0.0
Snakes on a Plane,62022014.0,,2006.0,,,314,Counter(),0.0
Planet Raptor,,,2009.0,,,9,Counter(),0.0
The Christmas Toy,,,1986.0,,,70,Counter(),0.0
The Taking of Pelham 1 2 3,150166126.0,,2009.0,,,560,Counter({'ford': 2}),0.0035714285714285713
Final Fantasy: The Spirits Within,85131830.0,"Action,Adventure,Animation",2001.0,6.4,84603.0,279,Counter(),0.0
The Threepenny Opera,,,1931.0,,,100,Counter(),0.0
Crazy Joe,,"Crime,Drama",1974.0,6.2,715.0,21,Counter(),0.0
Cocaine Wars,,"Action,Drama",1985.0,4.3,417.0,39,Counter(),0.0
Jane Eyre,5200601.0,,1996.0,,,129,Counter(),0.0
Gnomeo and Juliet,193967670.0,,2011.0,,,460,Counter({'blues': 2}),0.004347826086956522
Money Movers,,,1979.0,,,52,Counter(),0.0
High Art,1929168.0,,1998.0,,,137,Counter(),0.0
"10,000 BC",269784201.0,"Action,Adventure,Drama",2008.0,5.1,136567.0,340,Counter({'hunting': 1}),0.0029411764705882353
Barney's Great Adventure,12218638.0,,1998.0,,,226,"Counter({'basketball': 1, 'parade': 1, 'fireworks': 1})",0.01327433628318584
The Day,,,2011.0,,,231,Counter(),0.0
And Soon the Darkness,,"Drama,Horror,Mystery",2010.0,5.1,19000.0,113,Counter(),0.0
Tenacious D in The Pick of Destiny,13908762.0,,2006.0,,,406,Counter({'hollywood': 2}),0.0049261083743842365
Loch Ness,,"Adventure,Drama,Fantasy",1996.0,5.5,4970.0,529,Counter(),0.0
The Mists of Avalon,,,2001.0,,,1412,Counter(),0.0
De Sade,,,1969.0,,,280,Counter(),0.0
The Blue Bird,887000.0,"Adventure,Drama,Family",1976.0,5.4,1287.0,50,Counter({'backyard': 1}),0.02
The Body,,,2001.0,,,71,Counter(),0.0
Invasion of Astro-Monster,,,1965.0,,,438,Counter(),0.0
The Naked Edge,,"Crime,Mystery,Thriller",1961.0,6.6,1564.0,175,Counter(),0.0
Casino Royale,41700000.0,,1967.0,,,89,Counter(),0.0
Driving Me Crazy,,"Adventure,Comedy",1991.0,3.5,774.0,369,"Counter({'western': 1, 'freeway': 1})",0.005420054200542005
The Bedford Incident,,"Drama,Thriller",1965.0,7.3,6125.0,226,Counter({'hunting': 1}),0.004424778761061947
The Christmas Kid,,"Drama,Western",1967.0,5.4,71.0,20,Counter(),0.0
Robin and Marian,,"Adventure,Drama,Romance",1976.0,6.5,14224.0,332,Counter({'sheriff': 9}),0.02710843373493976
Night Train,,,2007.0,,,61,Counter(),0.0
Thru the Moebius Strip,,"Adventure,Animation,Sci-Fi",2005.0,5.1,607.0,45,Counter(),0.0
Santa Baby 2,,,2009.0,,,60,Counter(),0.0
Left Behind II: Tribulation Force,,"Action,Drama,Fantasy",2002.0,4.8,4568.0,634,Counter({'western': 1}),0.0015772870662460567
Charlie's Angels,264105545.0,,2000.0,,,276,Counter({'vacation': 1}),0.0036231884057971015
The Swiss Conspiracy,,,1976.0,,,138,Counter({'president': 2}),0.014492753623188406
Bob Roberts,4479470.0,"Comedy,Drama",1992.0,7.0,15833.0,255,"Counter({'election': 2, 'republican': 1, 'democrat': 1, 'senator': 1, 'jefferson memorial': 1})",0.023529411764705882
Journey to lasta,,,2004.0,,,54,Counter(),0.0
Wanted,341433252.0,"Action,Crime,Thriller",2008.0,6.7,414769.0,484,Counter({'fraternity': 11}),0.022727272727272728
Pokemon: Spell Of The Unown,68411275.0,,2001.0,,,415,Counter(),0.0
The Singing Detective,337174.0,"Comedy,Crime,Musical",2003.0,5.4,9019.0,109,Counter(),0.0
"Goodbye, New York",,,1985.0,,,23,Counter(),0.0
Mean Machine,7310206.0,,2001.0,,,143,Counter(),0.0
Deathstalker and the Warriors from Hell,,"Action,Adventure,Fantasy",1988.0,2.8,2410.0,318,Counter(),0.0
Escape,,Thriller,1948.0,6.6,444.0,111,Counter(),0.0
Rules of Engagement,,,2000.0,,,256,Counter({'flag': 1}),0.00390625
BloodRayne II: Deliverance,,,2007.0,,,29,Counter(),0.0
Slap Her... She's French,,,2002.0,,,141,"Counter({'cheerleader': 2, 'high school': 1, 'cheerleading': 1})",0.028368794326241134
Exit Wounds,79958599.0,,2001.0,,,532,Counter({'president': 2}),0.0037593984962406013
Soldier,14594226.0,"Action,Drama,Sci-Fi",1998.0,6.0,60376.0,462,Counter({'settlers': 3}),0.006493506493506494
Barbarian Queen II: The Empress Strikes Back,,,1989.0,,,326,Counter(),0.0
The Gendarme in New York,,,1965.0,,,298,Counter({'congress': 1}),0.003355704697986577
Body Armour,,"Action,Thriller",2007.0,4.0,1041.0,108,Counter({'election': 1}),0.009259259259259259
Southern Comfort,,,1981.0,,,508,"Counter({'hunting': 2, 'interstate': 1})",0.005905511811023622
The Man in the White Suit,,"Comedy,Drama,Sci-Fi",1951.0,7.2,10984.0,138,Counter(),0.0
Daddy and Them,,"Comedy,Drama",2001.0,5.6,2586.0,36,Counter(),0.0
The Princess Academy,,Comedy,1987.0,3.3,216.0,40,Counter(),0.0
Dadnapped,,,2008.0,,,137,Counter({'vacation': 2}),0.014598540145985401
The Dancer Upstairs,,"Crime,Drama,Thriller",2002.0,6.8,6938.0,42,Counter({'president': 1}),0.023809523809523808
State of Grace,,,1990.0,,,186,Counter({'parade': 1}),0.005376344086021506
Inland Empire,4028293.0,,2006.0,,,659,Counter({'hollywood': 2}),0.0030349013657056147
Dreamkeeper,,,2003.0,,,341,Counter(),0.0
Chronicle of a Disappearance,,,1997.0,,,169,Counter({'election': 1}),0.005917159763313609
Enemy at the Gates,96976270.0,,2001.0,,,325,Counter(),0.0
Leaving Las Vegas,32029928.0,,1995.0,,,149,"Counter({'hollywood': 1, 'motel': 1})",0.013422818791946308
Christopher and His Kind,,,2011.0,,,322,Counter({'hollywood': 1}),0.003105590062111801
Claire Dolan,,Drama,1998.0,6.7,1432.0,405,Counter({'diner': 1}),0.0024691358024691358
Camping del terrore,,,1997.0,,,41,Counter({'vacation': 1}),0.024390243902439025
G.I. Joe: The Movie,,,1987.0,,,568,Counter({'basketball': 1}),0.0017605633802816902
Waterland,1100218.0,,1992.0,,,117,"Counter({'high school': 1, 'supermarket': 1})",0.017094017094017096
The Absinthe Drinkers,,,2012.0,,,104,Counter(),0.0
The Lord of the Rings: The Two Towers,926047111.0,"Action,Adventure,Drama",2002.0,8.8,1827522.0,492,Counter(),0.0
Night at the Museum: Battle of the Smithsonian,413106170.0,,2009.0,,,365,"Counter({'smithsonian': 6, 'lincoln memorial': 1})",0.019178082191780823
Copying Beethoven,,"Biography,Drama,Music",2006.0,6.7,14210.0,83,Counter(),0.0
Me and You and Everyone We Know,8012838.0,,2005.0,,,167,Counter(),0.0
Aakhari Decision,,"Action,Drama,Thriller",2010.0,5.9,80.0,128,Counter(),0.0
Reefer Madness,,,2005.0,,,491,"Counter({'brownie': 3, 'high school': 2, 'soda': 1, 'fraternity': 1, 'backyard': 1, 'president': 1, 'hollywood': 1})",0.020366598778004074
Jaya Ganga,,,1998.0,,,67,Counter({'harvard': 1}),0.014925373134328358
Hope Springs,,"Comedy,Romance",2003.0,5.4,7964.0,135,Counter({'patriotic': 1}),0.007407407407407408
The Diary of Anne Frank,,"Biography,Drama,Family",1959.0,7.4,13876.0,549,Counter(),0.0
Sherlock Holmes,,,2009.0,,,323,Counter(),0.0
Edge of Darkness,81124129.0,"Action,Adventure,Drama",2010.0,6.6,100333.0,438,"Counter({'senator': 5, 'western': 1, 'backyard': 1})",0.01598173515981735
Fierce Creatures,,,1997.0,,,238,Counter({'president': 1}),0.004201680672268907
Rapid Fire,,"Action,Crime,Drama",1992.0,6.3,10626.0,138,Counter({'democracy': 1}),0.007246376811594203
La Casa 3,,,1988.0,,,37,Counter(),0.0
The Deal,20035.0,,2004.0,,,112,Counter({'harvard': 1}),0.008928571428571428
The Plot to Kill Hitler,,,1990.0,,,65,Counter(),0.0
Scorchers,,"Comedy,Drama",1991.0,5.5,693.0,55,Counter(),0.0
Amy,,"Drama,Family",1981.0,6.4,626.0,36,Counter(),0.0
The Sheriff of Fractured Jaw,,"Comedy,Romance,Western",1958.0,6.0,1398.0,137,Counter({'sheriff': 1}),0.0072992700729927005
Spookies,,"Comedy,Horror",1986.0,4.9,4516.0,160,Counter(),0.0
The Expendables,274470394.0,,2010.0,,,377,Counter(),0.0
Behind the Wall,,,2008.0,,,135,Counter({'deputy': 1}),0.007407407407407408
It's My Country Too: Muslim Americans,,,,,,121,"Counter({'republican': 3, 'western': 2, 'election': 1})",0.049586776859504134
Il grido,,Drama,1957.0,7.6,5566.0,545,Counter({'roadside': 1}),0.001834862385321101
Surveillance,1001871.0,,2007.0,,,262,"Counter({'motel': 2, 'vacation': 1})",0.011450381679389313
Mrs. Brown,,,1997.0,,,405,Counter({'republican': 1}),0.0024691358024691358
Groove Room 3D,,,1975.0,,,44,Counter(),0.0
On Golden Pond,119285432.0,,1981.0,,,64,Counter(),0.0
A Dry White Season,,,1989.0,,,125,Counter(),0.0
Die Jungfrau auf dem Dach,,,1954.0,,,67,Counter(),0.0
Bride of Chucky,50692188.0,"Comedy,Horror,Thriller",1998.0,5.6,66270.0,547,Counter({'drive in': 1}),0.0018281535648994515
Man of La Mancha,,,1972.0,,,48,Counter(),0.0
City on Fire,784181.0,"Action,Drama",1979.0,4.4,1651.0,120,Counter(),0.0
15 Minutes,,,2001.0,,,514,Counter({'hollywood': 1}),0.0019455252918287938
Gods and Monsters,6451628.0,"Biography,Drama",1998.0,7.3,33154.0,285,Counter(),0.0
Bugsy Malone,2783840.0,"Comedy,Crime,Family",1976.0,6.8,19876.0,310,Counter({'hollywood': 3}),0.00967741935483871
Miracle at St. Anna,9290894.0,,2008.0,,,462,Counter(),0.0
The Mask of Zorro,250288523.0,,1998.0,,,400,Counter({'independence': 1}),0.0025
The Foursome,,Comedy,2006.0,4.4,564.0,291,Counter(),0.0
Welcome to Mooseport,14000000.0,"Comedy,Romance",2004.0,5.3,13664.0,226,"Counter({'president': 2, 'election': 2, 'vacation': 1})",0.022123893805309734
Slipstream,,"Action,Sci-Fi,Thriller",2005.0,4.5,3556.0,197,Counter({'highway': 1}),0.005076142131979695
The Duchess,43306325.0,"Biography,Drama,History",2008.0,6.9,88010.0,60,Counter(),0.0
The Inn of the Sixth Happiness,,"Biography,Drama,War",1958.0,7.2,5531.0,192,Counter(),0.0
Trauma,,,1993.0,,,110,Counter(),0.0
Planet 51,105432013.0,"Adventure,Animation,Comedy",2009.0,6.0,59365.0,529,"Counter({'barbecue': 2, 'flag': 2, 'backyard': 1, 'cola': 1})",0.011342155009451797
