title,box_office,genres_IMDB,release_year,averageRating,numVotes,Total_tokens,Tokens_US_frequencies,Percentage_american_culture_lexicon
Fanny by Gaslight,17285.0,,1944.0,,,37,Counter(),0.0
Men with Brooms,4200000.0,"Comedy,Drama,Romance",2002.0,5.9,4764.0,187,Counter(),0.0
Taxi 3,,"Action,Comedy,Crime",2003.0,5.8,46425.0,119,Counter(),0.0
Black Sheep,,,2006.0,,,446,Counter(),0.0
A Thousand Clouds of Peace,,,2003.0,,,18,Counter(),0.0
SS,,,2008.0,,,41,Counter(),0.0
Kutsal Damacana: Dracoola,,,2011.0,,,38,Counter(),0.0
Street Of Crocodiles,,,1986.0,,,49,Counter(),0.0
Statross le Magnifique,,,2006.0,,,16,Counter(),0.0
Swami,,Drama,1977.0,6.8,257.0,85,Counter(),0.0
King of Thieves,,,2004.0,,,147,Counter({'freedom': 1}),0.006802721088435374
Il Mare,,,2000.0,,,318,Counter(),0.0
Dus,,,2005.0,,,562,Counter({'jeep': 1}),0.0017793594306049821
Come Play with Me,,,1968.0,,,46,Counter(),0.0
Tora-San Goes to Vienna,,,1989.0,,,13,Counter(),0.0
Virgin Stripped Bare by Her Bachelors,,,2000.0,,,76,Counter(),0.0
Devdas,,,1953.0,,,90,Counter(),0.0
Aap Ki Khatir,,,2006.0,,,162,Counter(),0.0
Allari Pidugu,,"Action,Drama,Romance",2005.0,2.4,428.0,60,Counter(),0.0
Malayan,,,2009.0,,,20,Counter({'fireworks': 1}),0.05
Innocent Lies,,,1995.0,,,28,Counter(),0.0
Geraldine's Fortune,,"Comedy,Drama",2004.0,5.9,112.0,86,Counter(),0.0
The Ghoul,,,1933.0,,,218,Counter(),0.0
Anthimanthaarai,,,1996.0,,,15,Counter({'freedom': 1}),0.06666666666666667
Unstoppable Marriage,8208838.0,,2007.0,,,42,Counter(),0.0
The Last Days of Pompeii,,,1960.0,,,404,Counter(),0.0
Perfect Creature,,,2006.0,,,513,Counter(),0.0
Case Closed: Jolly Rogers in the Deep Azure,,,2007.0,,,794,"Counter({'flag': 2, 'supermarket': 1})",0.003778337531486146
Returner,9978256.0,,2002.0,,,305,Counter(),0.0
Secret Rivals,,,1976.0,,,72,Counter(),0.0
Lady Frankenstein,,,1971.0,,,193,Counter(),0.0
Piya Ka Ghar,,,1972.0,,,83,Counter(),0.0
Die Tunisreise,,,2007.0,,,49,Counter(),0.0
Dastak,,,1970.0,,,29,Counter(),0.0
Krakatoa: The Last Days,,,2006.0,,,63,Counter(),0.0
Alila,,"Comedy,Drama",2003.0,6.2,652.0,86,Counter(),0.0
Daibyonin,,,1993.0,,,100,Counter(),0.0
The Tuner,,,2004.0,,,85,Counter(),0.0
"Tora-san, the Matchmaker",,,1979.0,,,19,Counter(),0.0
Prophecies of Nostradamus,,,1974.0,,,128,Counter(),0.0
Deadly Love,,,1995.0,,,35,Counter(),0.0
Squadron Leader X,,,1943.0,,,142,Counter(),0.0
Alias Gardelito,,Drama,1961.0,7.0,86.0,57,Counter(),0.0
Angel on the Right,,,2002.0,,,52,Counter(),0.0
Dirt,,,1994.0,,,53,Counter(),0.0
Anbu Thozhi,,,2007.0,,,138,Counter(),0.0
Main Hoon Na,,,2004.0,,,397,Counter({'prom': 1}),0.0025188916876574307
The Wings of the Kirin,19773978.0,,2012.0,,,44,Counter(),0.0
The White Balloon,,,1995.0,,,212,Counter(),0.0
Rainbow War,,,1985.0,,,352,Counter({'blues': 1}),0.002840909090909091
Samaya,,"Drama,Musical",1975.0,8.1,14.0,26,Counter(),0.0
Raja Bersiong,,,1968.0,,,80,Counter(),0.0
Chaindance,,,1991.0,,,118,Counter(),0.0
Bain el Atlal,,,,,,46,Counter(),0.0
Periyanna,,"Action,Drama,Romance",1999.0,4.5,326.0,81,Counter(),0.0
My Second Brother,,,1959.0,,,25,Counter(),0.0
Kattu Vannu Vilichappol,,,2000.0,,,91,Counter(),0.0
I Love You,,"Drama,Romance",1979.0,5.3,39.0,118,Counter(),0.0
Big Boss,,"Action,Drama",1995.0,4.6,138.0,76,Counter(),0.0
Kids Return,,,1996.0,,,13,Counter({'high school': 1}),0.07692307692307693
Woman of Fire,,,1971.0,,,19,Counter(),0.0
A nous les petites Anglaises,,,1976.0,,,14,Counter(),0.0
The Drum,,"Adventure,War",1938.0,6.3,955.0,154,Counter(),0.0
The Loneliness of the Long Distance Runner,,"Drama,Sport",1962.0,7.5,9529.0,466,"Counter({'cross country': 1, 'freedom': 1})",0.004291845493562232
The Vengeance of Fu Manchu,,"Action,Crime,Drama",1967.0,5.1,1111.0,24,Counter(),0.0
Hob wa Dumoo`,,,1955.0,,,25,Counter(),0.0
El Retorno del Hombre Lobo,,,1980.0,,,49,Counter(),0.0
Heavenly Creatures,,,1994.0,,,342,Counter({'hollywood': 1}),0.0029239766081871343
Hounds of Notre Dame,,,1980.0,,,12,Counter(),0.0
Death's Requiem,,"Drama,Horror,Short",2007.0,7.4,61.0,29,Counter(),0.0
The Most Distant Course,,,2007.0,,,78,Counter(),0.0
Decameron Nights,,,,,,346,Counter(),0.0
Ore wa matteru ze,,"Action,Crime,Drama",1957.0,7.0,1026.0,83,Counter(),0.0
I'm Not Scared,7354418.0,,2003.0,,,462,Counter(),0.0
Extreme Battle!! The Three Great Super Saiyans,,,1992.0,,,227,Counter(),0.0
Spivs,,,2004.0,,,47,Counter(),0.0
The Fanimatrix,,,2003.0,,,214,Counter({'freedom': 1}),0.004672897196261682
Return of the Lucky Stars,,,1989.0,,,45,Counter(),0.0
Vivah,,,2006.0,,,311,Counter({'vacation': 1}),0.003215434083601286
Panikos sta scholeia,,,1981.0,,,19,Counter(),0.0
Kottayam Kunjachan,,,1990.0,,,296,Counter(),0.0
Sinav,,,2006.0,,,400,Counter({'turkey': 1}),0.0025
Kanagavel Kaaka,,Action,2010.0,3.3,12.0,79,Counter({'deputy': 1}),0.012658227848101266
Kanmazha Peyyum Munpe,,,2009.0,,,48,Counter({'campus': 1}),0.020833333333333332
Unborn But Forgotten,1155954.0,,2002.0,,,33,Counter(),0.0
Dhamaal,,"Action,Adventure,Comedy",2007.0,7.5,19052.0,68,Counter(),0.0
Aashiq Hoon Baharon Ka,,,1977.0,,,143,Counter(),0.0
Bremenskie muzykanty,,,1969.0,,,31,Counter(),0.0
Born Invincible,,,1978.0,,,382,Counter(),0.0
Dhokha,,"Action,Drama,Romance",2007.0,6.3,514.0,207,Counter({'mall': 1}),0.004830917874396135
Bluffmaster,,,2005.0,,,427,Counter(),0.0
Wild Side,15355.0,,2004.0,,,22,Counter(),0.0
He Snoops to Conquer,,,1944.0,,,313,Counter(),0.0
Memsahab,,Thriller,2008.0,7.3,9.0,98,Counter({'hunting': 1}),0.01020408163265306
Circus Angel,,,1965.0,,,15,Counter(),0.0
Sebastian,,"Drama,Romance,Thriller",1968.0,6.1,713.0,285,Counter({'jeep': 1}),0.0035087719298245615
Jaanam,,,1992.0,,,88,Counter(),0.0
Handphone,,,2010.0,,,74,Counter(),0.0
Manmatha Leelai,,,1976.0,,,16,Counter(),0.0
Main Anna Nahin Hoon,,,2012.0,,,56,Counter(),0.0
A Yank at Oxford,,"Drama,Romance,Sport",1938.0,6.6,1384.0,252,Counter({'campus': 2}),0.007936507936507936
Taj Mahal,,,1999.0,,,60,Counter(),0.0
Madhoshi,,,2004.0,,,131,Counter(),0.0
Not Out,,,2010.0,,,23,Counter(),0.0
The Viking Queen,,,,,,58,Counter(),0.0
Privilege,,"Comedy,Drama,Music",1967.0,6.8,1344.0,17,Counter(),0.0
Al-Manzel Raqam 13,,,,,,32,Counter(),0.0
Bhagam Bhag,,,2006.0,,,286,Counter(),0.0
Domingo de carnaval,,Crime,1945.0,6.5,243.0,39,Counter(),0.0
Labu Dan Labi,,,1962.0,,,418,"Counter({'cowboy': 1, 'sheriff': 1})",0.004784688995215311
Aberration,,,1997.0,,,90,Counter(),0.0
Thu Zar,,,1940.0,,,16,Counter(),0.0
The Time That Remains,,"Drama,History",2009.0,7.0,2850.0,38,Counter(),0.0
Yahudi,,,1958.0,,,400,Counter({'hunting': 1}),0.0025
Mr. Arkadin,,,1955.0,,,80,Counter(),0.0
Faces of Children,,,1925.0,,,186,Counter(),0.0
Callan,,"Action,Crime,Thriller",1974.0,6.8,854.0,38,Counter(),0.0
"Good Men, Good Women",,,1995.0,,,64,Counter(),0.0
Game of Werewolves,,,2011.0,,,42,Counter(),0.0
Ezhai Padum Padu,,\N,1950.0,6.1,12.0,51,Counter(),0.0
The Doll Lady,,,1996.0,,,37,Counter(),0.0
The Angels' Share,6687338.0,"Comedy,Crime,Drama",2012.0,7.0,27355.0,278,Counter(),0.0
Coming Home,,,1998.0,,,167,Counter(),0.0
The Net,,"Drama,Sci-Fi",1953.0,5.6,197.0,96,Counter(),0.0
The Frozen Limits,,,1939.0,,,17,Counter({'pioneers': 1}),0.058823529411764705
Limelight,,"Drama,Musical",1937.0,7.6,34.0,22,Counter(),0.0
Shivers,,,1975.0,,,59,Counter(),0.0
Perfect Blue,,,1997.0,,,230,"Counter({'costume': 1, 'independence': 1})",0.008695652173913044
Facing the Music,,,1941.0,,,12,Counter(),0.0
Tutto l'amore che c'e,,Drama,2000.0,6.7,389.0,17,Counter(),0.0
Uno,,Drama,2004.0,6.8,4548.0,88,Counter(),0.0
Boeing Boeing,,Comedy,1985.0,7.3,1138.0,209,Counter(),0.0
Iru Sahodarargal,,,1936.0,,,37,Counter(),0.0
Score: A Hockey Musical,,,2010.0,,,45,Counter(),0.0
She's 19 and Ready,,,1979.0,,,39,Counter(),0.0
Land Without Music,,,1936.0,,,27,Counter(),0.0
The Tales of Hoffmann,,,1951.0,,,22,Counter(),0.0
Intimate Confessions Of A Chinese Courtesan,,,1972.0,,,51,Counter(),0.0
Olivia,,,,,,15,Counter(),0.0
Jodhaa Akbar,,"Action,Drama,History",2008.0,7.5,35121.0,106,Counter(),0.0
Absolutely Secret: Girl Torture,,,1968.0,,,18,Counter(),0.0
Nana,34671042.0,,2005.0,,,34,Counter(),0.0
The Man from Snowy River: Arena Spectacular,,,2003.0,,,262,Counter(),0.0
The Adventures of Tartu,,"Drama,Romance,Thriller",1943.0,7.0,1164.0,209,Counter(),0.0
Man in the Moon,,"Comedy,Romance",1960.0,6.1,401.0,83,Counter(),0.0
La residencia,,,,,,65,Counter(),0.0
Duniya,,,1984.0,,,50,Counter(),0.0
Sh'Chur,,Drama,1994.0,6.8,161.0,21,Counter(),0.0
Swarg Narak,,"Comedy,Drama,Romance",1978.0,5.3,86.0,70,Counter(),0.0
Trip,,,2008.0,,,12,Counter(),0.0
Sang Penari,,,2011.0,,,179,Counter(),0.0
Aan Milo Sajna,,,1970.0,,,83,Counter(),0.0
Incubus,,,2006.0,,,262,Counter(),0.0
Twenty:20,,"Action,Crime,Drama",2008.0,6.8,2149.0,154,Counter(),0.0
Virumandi,,,2004.0,,,242,Counter({'deputy': 2}),0.008264462809917356
Army Daze,,,1996.0,,,13,Counter(),0.0
Private's Progress,,"Comedy,War",1956.0,6.4,922.0,96,Counter(),0.0
Hathkadi,,,1995.0,,,305,Counter({'deputy': 1}),0.003278688524590164
Press for Time,,,1966.0,,,47,Counter(),0.0
I Don't Want to Go Back Alone,,,2010.0,,,28,Counter(),0.0
Climbing High,,,,,,32,Counter(),0.0
Daydream,,,1964.0,,,55,Counter(),0.0
The Weapon,,,,,,156,Counter(),0.0
The Witch Affair,,,2003.0,,,31,Counter(),0.0
This Unnameable Little Broom,,"Animation,Fantasy,Short",1985.0,7.0,861.0,201,Counter(),0.0
Love for Share,,,,,,409,Counter(),0.0
Beyond Gay: The Politics of Pride,,,,,,96,"Counter({'parade': 2, 'president': 1})",0.03125
How to Meet the Lucky Stars,,,1996.0,,,44,Counter(),0.0
The Wings,,,1916.0,,,23,Counter(),0.0
7 Hati 7 Cinta 7 Wanita,,,,,,81,Counter(),0.0
Khwahish,,,2003.0,,,64,Counter(),0.0
Mano Po III: My Love,,,2004.0,,,44,Counter(),0.0
Sri,,,2005.0,,,51,Counter(),0.0
Army of Shadows,,,1969.0,,,605,Counter(),0.0
Paadam Onnu: Oru Vilapam,,,,,,44,Counter(),0.0
Time and Tide,,,2000.0,,,377,Counter(),0.0
Big Bullet,,,1996.0,,,23,Counter(),0.0
Shoot On Sight,,,2008.0,,,41,Counter(),0.0
Adios problemas,,,1955.0,,,18,Counter(),0.0
Chori Chori,,"Comedy,Drama,Musical",2003.0,4.8,968.0,69,Counter({'hollywood': 1}),0.014492753623188406
Five Marines,,,1961.0,,,15,Counter(),0.0
Tahmina,,,1993.0,,,110,Counter({'turkey': 1}),0.00909090909090909
Why the Cuckoo Cries,,,1967.0,,,20,Counter(),0.0
Wake Wood,,,2010.0,,,279,Counter(),0.0
Ek Tho Chance,,Drama,2009.0,4.6,22.0,70,Counter(),0.0
Vera Drake,12941817.0,"Crime,Drama",2004.0,7.6,27312.0,168,Counter(),0.0
A Summer Dress,,,1996.0,,,140,Counter({'freedom': 1}),0.007142857142857143
Il Camorrista,,,1986.0,,,138,"Counter({'freedom': 1, 'president': 1})",0.014492753623188406
In the high attention area,,,1977.0,,,204,"Counter({'dodge': 1, 'deputy': 1})",0.00980392156862745
Pervirella,,"Adventure,Comedy",1997.0,4.2,296.0,50,Counter(),0.0
Love Actually... Sucks!,,,2011.0,,,68,Counter(),0.0
Zona Zamfirova,,"Comedy,Drama",2002.0,7.3,4929.0,42,Counter(),0.0
Subira,,,2007.0,,,29,Counter(),0.0
Ebenezer,,,1997.0,,,26,Counter(),0.0
Saat Paake Bandha,,,2009.0,,,224,Counter(),0.0
Soo,1275162.0,"Action,Drama,Thriller",2007.0,6.0,418.0,41,Counter(),0.0
Yohwa Eoludong,,,1987.0,,,32,Counter(),0.0
Utlaginn,,"Biography,Drama",1981.0,6.5,356.0,322,Counter(),0.0
Heart,,,2006.0,,,38,Counter(),0.0
Lekhayude Maranam Oru Flashback,,,1983.0,,,64,Counter(),0.0
Kya Kehna,,"Drama,Romance",2000.0,5.8,2286.0,113,Counter(),0.0
Ishq Vishk,,"Comedy,Romance",2003.0,6.1,4742.0,208,Counter(),0.0
La Comedie Humaine,,,2010.0,,,24,Counter(),0.0
Miss You Like Crazy,,,2010.0,,,129,Counter(),0.0
The Last Homecoming,,,2008.0,,,42,Counter(),0.0
Like It Is,,,1998.0,,,247,Counter(),0.0
Once Were Warriors,,,1994.0,,,464,Counter({'backyard': 1}),0.0021551724137931034
Nymph,,,2009.0,,,57,Counter(),0.0
Get-Rich-Quick Wallingford,,,1916.0,,,43,Counter(),0.0
Mr. Cohen Takes a Walk,,Drama,1935.0,7.0,175.0,13,Counter(),0.0
Devaki,,,2005.0,,,192,Counter(),0.0
Bhukha,,,,,,32,Counter(),0.0
Mayumi,,Drama,1990.0,4.7,39.0,68,Counter(),0.0
Bullet Boy,,"Action,Drama",2004.0,6.5,2775.0,163,Counter({'baseball': 1}),0.006134969325153374
Lair of the White Worm,1189315.0,,1988.0,,,110,Counter(),0.0
Vedi,,,2011.0,,,109,Counter(),0.0
With a Friend Like Harry...,15472186.0,,2000.0,,,27,Counter({'high school': 1}),0.037037037037037035
Breath of Life,,,1990.0,,,30,Counter(),0.0
Hell of the Living Dead,,,1981.0,,,224,Counter({'jeep': 1}),0.004464285714285714
Hollow Reed,,,1996.0,,,134,Counter(),0.0
Only Old Men Are Going to Battle,,,,,,59,Counter(),0.0
"Fly, Daddy, Fly",5823730.0,,2006.0,,,53,Counter({'high school': 2}),0.03773584905660377
Kiarash Anvari's Duet,,,,,,28,Counter(),0.0
Symptoms,,,1974.0,,,13,Counter(),0.0
Kunguma Poovum Konjum Puravum,,,2008.0,,,88,Counter(),0.0
I Soferina,,,,,,37,Counter(),0.0
Yagnam,,,2004.0,,,47,Counter(),0.0
Queen Sacrifice,,,,,,27,Counter(),0.0
Opera Jawa,,,2006.0,,,48,Counter(),0.0
31 North 62 East,,,2009.0,,,38,Counter({'election': 1}),0.02631578947368421
Agony,,,1985.0,,,40,Counter(),0.0
Devathayai Kanden,,,2004.0,,,179,Counter(),0.0
Dangerous for Your Life!,,,1985.0,,,93,Counter(),0.0
A Christmas Carol,,,2000.0,,,33,Counter(),0.0
Widow Apartment: Big Tits' Aching Night,,,2007.0,,,43,Counter(),0.0
A Sip of Love,,,1984.0,,,24,Counter(),0.0
Tag der Freiheit: Unsere Wehrmacht,,,1935.0,,,64,Counter({'parade': 1}),0.015625
Love Love Love,,,1989.0,,,158,Counter(),0.0
The Lucky Star,,Drama,1980.0,6.2,178.0,18,Counter(),0.0
Doraemon: Nobita and Galactic Express,,,1996.0,,,18,Counter(),0.0
Games Men Play,,,2006.0,,,42,Counter(),0.0
Desert Blues,,,2006.0,,,51,Counter({'western': 1}),0.0196078431372549
Hotel Splendide,,,,,,29,Counter(),0.0
That Girl in Yellow Boots,,,2010.0,,,96,Counter({'independence': 1}),0.010416666666666666
Atlantis,,,1913.0,,,249,Counter(),0.0
Sur la piste du Marsupilami,,,2012.0,,,30,Counter(),0.0
Choodalani Vundi,,,1998.0,,,60,Counter(),0.0
The Gruffalo,,,2009.0,,,56,Counter(),0.0
Invisible Man: Rape!,,,1978.0,,,19,Counter(),0.0
Place des Cordeliers a Lyon,,,,,,22,Counter(),0.0
Black Narcissus,,Drama,1947.0,7.7,28590.0,117,Counter(),0.0
Bob le flambeur,,"Crime,Drama,Thriller",1956.0,7.6,13634.0,209,Counter(),0.0
Fudoh: The New Generation,,,1996.0,,,130,Counter({'high school': 1}),0.007692307692307693
Position among the Stars,,,2010.0,,,31,Counter(),0.0
Before the Fall,3764219.0,,2004.0,,,33,Counter(),0.0
Young and Dangerous 5,12875420.0,,1998.0,,,191,Counter(),0.0
2000 AD,,,2000.0,,,722,Counter({'president': 1}),0.0013850415512465374
Halsoresan - En smal film av stor vikt,,Comedy,1999.0,4.3,3843.0,28,Counter(),0.0
"Leslie, My Name Is Evil",,"Comedy,Crime",2009.0,4.6,921.0,24,Counter(),0.0
Guimba the Tyrant,,,1995.0,,,95,Counter({'civil war': 1}),0.010526315789473684
Share Bazaar,,Drama,1997.0,6.0,14.0,49,Counter(),0.0
Kaun Hai Jo Sapno Mein Aaya,,,2004.0,,,143,Counter({'western': 1}),0.006993006993006993
"Wayward, Crazy, Insane",,,2002.0,,,236,Counter(),0.0
The Night of the Hunted,,,1980.0,,,136,Counter(),0.0
The Chinese Stuntman,,,1982.0,,,17,Counter(),0.0
Comin' Thro the Rye,,,1923.0,,,71,Counter(),0.0
London Belongs to Me,,,1948.0,,,89,Counter(),0.0
Death Smiles at a Murderer,,,1973.0,,,17,Counter(),0.0
Aval Sumangalithan,,,1985.0,,,28,Counter(),0.0
Ace High,,,1968.0,,,60,Counter({'president': 2}),0.03333333333333333
Deadline,,,2001.0,,,52,Counter(),0.0
Angaaray,,,1986.0,,,147,Counter(),0.0
A Railway Station for Two,,,1982.0,,,52,Counter(),0.0
Cho Kamen Rider Den-O & Decade NEO Generations: The Onigashima Battleship,,,2009.0,,,458,Counter(),0.0
Thacholi Varghese Chekavar,,"Action,Drama",1995.0,5.3,253.0,44,Counter(),0.0
Hidden,,,2009.0,,,61,Counter(),0.0
The Great Macarthy,,,1975.0,,,44,Counter(),0.0
Time of Eve,,,2010.0,,,120,Counter({'independence': 2}),0.016666666666666666
Aangan Ki Kali,,"Drama,Family",1979.0,6.2,7.0,55,Counter(),0.0
The Hero: Love Story of a Spy,,,2003.0,,,202,Counter(),0.0
Nahr al-Hob,,,1960.0,,,110,Counter(),0.0
Two Are Guilty,,,,,,29,Counter(),0.0
Krabat,,"Drama,Fantasy,Thriller",2008.0,6.1,6906.0,223,Counter(),0.0
Pyaar Diwana Hota Hai,,,2002.0,,,70,Counter(),0.0
The Wog Boy,11449799.0,Comedy,2000.0,5.8,2334.0,71,Counter(),0.0
"Merry Christmas, Mr. Lawrence",,,1983.0,,,429,"Counter({'patriotic': 1, 'parade': 1})",0.004662004662004662
Yamada: The Samurai of Ayothaya,,,2010.0,,,32,Counter(),0.0
Pushpak,,,1988.0,,,92,Counter({'roadside': 1}),0.010869565217391304
City of Song,,"Musical,Romance",1931.0,6.4,27.0,10,Counter(),0.0
Gunahon Ka Sheher,,,2006.0,,,26,Counter(),0.0
Windfall in Athens,,,1954.0,,,33,Counter(),0.0
The Mummy's Shroud,,Horror,1967.0,5.5,2419.0,171,Counter(),0.0
Apa Khabar Orang Kampung,,,2007.0,,,213,Counter({'independence': 1}),0.004694835680751174
Miles of Fire,,,1957.0,,,85,"Counter({'western': 1, 'ford': 1})",0.023529411764705882
Doing Time,,,2002.0,,,57,Counter(),0.0
Badri,,,2000.0,,,126,Counter(),0.0
Drillbit,,,1992.0,,,20,Counter(),0.0
Concrete Pharaohs,,,2010.0,,,50,Counter(),0.0
Zelary,,,2003.0,,,55,Counter(),0.0
The Sleeping Tiger,,"Drama,Thriller",1954.0,6.5,1254.0,282,Counter(),0.0
The Lion Has Wings,,"Drama,War",1939.0,5.7,775.0,145,Counter({'patriotic': 1}),0.006896551724137931
Ikarie XB-1,,,1963.0,,,55,Counter(),0.0
Tarot,,"Drama,Fantasy,Horror",2009.0,6.3,79.0,171,Counter(),0.0
Strength and Honour,,,2007.0,,,53,Counter(),0.0
Ivan Vasilievich: Back to the Future,,,1973.0,,,88,Counter(),0.0
Tiempo de silencio,,,1986.0,,,324,Counter({'freedom': 1}),0.0030864197530864196
Killer Hair,,,2009.0,,,59,Counter({'smithsonian': 1}),0.01694915254237288
Three Times,,,2005.0,,,28,"Counter({'freedom': 1, 'liberty': 1})",0.07142857142857142
Die Strasse,,"Drama,Horror",1923.0,6.8,504.0,390,Counter(),0.0
The Card,,,1952.0,,,214,Counter(),0.0
The Tattooist,,,2007.0,,,27,Counter(),0.0
Gabbia,,"Short,Thriller",2003.0,8.5,17.0,18,Counter({'freedom': 1}),0.05555555555555555
Livid,,,2011.0,,,315,Counter(),0.0
Anbukku Naan Adimai,,,,,,78,Counter(),0.0
Hera Pheri,,,1976.0,,,61,Counter(),0.0
Love Affair; Or The Case of the Missing Switchboard Operator,,,1967.0,,,83,Counter(),0.0
The Truce,,,1974.0,,,168,Counter(),0.0
Mozambique,,,1966.0,,,15,Counter(),0.0
Barakat!,,,2006.0,,,21,Counter({'civil war': 1}),0.047619047619047616
Public Lavatory: I've Been Loitering,,,1999.0,,,17,Counter(),0.0
From Time to Time,,,2009.0,,,27,Counter(),0.0
Kangaroo,,,1987.0,,,18,Counter(),0.0
El Sur,,,1986.0,,,24,Counter(),0.0
Asfaltevangeliet,,\N,2004.0,5.9,36.0,40,Counter({'main street': 1}),0.025
Patrani,,,1956.0,,,81,Counter(),0.0
Possessed II,,,1984.0,,,37,Counter(),0.0
Intervista,,,1987.0,,,303,Counter(),0.0
Caged Virgins,,,,,,113,Counter(),0.0
Le Voyage D'Inuk,,,2010.0,,,78,Counter(),0.0
Maya Mayuram,,Romance,1993.0,6.7,228.0,41,Counter(),0.0
Mossane,,,1997.0,,,34,Counter(),0.0
You Changed My Life,,,2009.0,,,194,Counter(),0.0
They Call Her Cleopatra Wong,,,1978.0,,,240,Counter(),0.0
Violent Shit II: Mother Hold My Hand,,,1992.0,,,203,Counter(),0.0
Shakespeare M.A. Malayalam,,"Comedy,Drama",2008.0,3.6,184.0,215,Counter(),0.0
Une belle fille comme moi,,"Comedy,Crime,Drama",1972.0,6.5,2813.0,25,Counter(),0.0
Annadammula Savaal,,,1978.0,,,23,Counter(),0.0
Kursi Aur Qanoon,,,,,,16,Counter(),0.0
Nutcracker,,,1973.0,,,249,Counter({'costume': 1}),0.004016064257028112
The Shuttered Room,,,1967.0,,,51,Counter(),0.0
Castle in the Air,,,1952.0,,,15,Counter(),0.0
World on a Wire,,,1973.0,,,197,Counter(),0.0
The Mercenary,,,1968.0,,,278,Counter(),0.0
Love Is My Profession,,,1958.0,,,28,Counter(),0.0
La Fenetre,,,2006.0,,,21,Counter(),0.0
A Landscape of Lies,,,2011.0,,,105,Counter(),0.0
Jalitgeola,,,1927.0,,,26,Counter(),0.0
Arsene Lupin,9661028.0,,2004.0,,,63,Counter(),0.0
On the Roof,,,1897.0,,,19,Counter(),0.0
Snow Flower and the Secret Fan,11348205.0,"Drama,History",2011.0,6.1,4064.0,93,Counter(),0.0
Third Time Lucky,,,1948.0,,,13,Counter(),0.0
The Planter's Wife,,"Adventure,Drama",1952.0,5.9,370.0,47,Counter(),0.0
"Ricardo, Miriam y Fidel",,Documentary,1997.0,8.8,20.0,47,Counter(),0.0
Snehamante Idera,,"Action,Comedy,Drama",2001.0,4.5,181.0,74,Counter(),0.0
Senso,,,1954.0,,,277,Counter(),0.0
The Mangler 2,,,2002.0,,,153,Counter({'spring break': 2}),0.013071895424836602
Offers,,,2005.0,,,171,Counter({'freedom': 1}),0.005847953216374269
The Life and Death of Colonel Blimp,,,1943.0,,,390,Counter(),0.0
Arjun,,"Action,Crime,Drama",1985.0,7.2,1156.0,460,Counter(),0.0
Waqt: The Race Against Time,,,2005.0,,,138,Counter(),0.0
"He's a Woman, She's a Man",,,1994.0,,,97,Counter(),0.0
Kaala Patthar,,"Action,Drama,History",1979.0,7.6,2863.0,193,Counter(),0.0
Bang Rajan,,,2004.0,,,70,Counter(),0.0
Arirang geuhu iyagi,,,1930.0,,,25,Counter(),0.0
Bonsoir,,Comedy,1994.0,5.9,340.0,195,Counter({'freedom': 1}),0.005128205128205128
Tongan Ninja,,,2002.0,,,48,Counter(),0.0
Doctor Innocent aanu,,,2012.0,,,185,Counter(),0.0
C.R.A.Z.Y.,,"Comedy,Drama",2005.0,7.8,34390.0,371,Counter(),0.0
Bindaas,,,2008.0,,,131,Counter(),0.0
Happy Ever Afters,,,2009.0,,,113,Counter(),0.0
Shanghai Calling,,,,,,36,Counter({'fast food': 1}),0.027777777777777776
Bugambilia,,,,,,35,Counter(),0.0
James' Journey to Jerusalem,,,2004.0,,,150,Counter(),0.0
Climates,,,2006.0,,,98,Counter({'turkey': 1}),0.01020408163265306
La Noche de los Brujos,,,1973.0,,,250,Counter({'jeep': 1}),0.004
Cover Story,,,2000.0,,,62,Counter(),0.0
The Honorary Consul,5997566.0,"Drama,Romance,Thriller",1983.0,5.7,1595.0,48,Counter(),0.0
Wish You Were Here,,,1987.0,,,96,Counter(),0.0
FUBAR,,,2002.0,,,104,Counter(),0.0
Lo squadrone bianco,,,1936.0,,,105,Counter(),0.0
Light Years,,,1988.0,,,226,Counter(),0.0
Les Sorcieres de Salem,,,1957.0,,,100,Counter({'deputy': 1}),0.01
Yamudiki Mogudu,,,1988.0,,,122,Counter(),0.0
Hearts of Freedom,,,2011.0,,,111,Counter(),0.0
A Co-respondent's Course,,,1931.0,,,42,Counter(),0.0
Le Quotidien des automates,,,2006.0,,,12,Counter(),0.0
The Last Post,,,1929.0,,,94,Counter(),0.0
Baduk,,,,,,52,Counter(),0.0
Journey to Italy,,,1953.0,,,38,Counter(),0.0
Cup-tie Honeymoon,,,1948.0,,,16,Counter(),0.0
Haeundae,,"Action,Drama,Sci-Fi",2009.0,5.5,5319.0,459,"Counter({'fireworks': 2, 'lifeguard': 1})",0.006535947712418301
The Healing,,,2012.0,,,562,Counter(),0.0
Sadiyaan,,,2010.0,,,112,Counter({'summer camp': 1}),0.008928571428571428
Mazhayethum Munpe,,,,,,201,Counter(),0.0
Vengeful Beauty,,,1978.0,,,95,Counter(),0.0
Perfect Strangers,,,2004.0,,,20,Counter(),0.0
The Bubble,,,2006.0,,,322,Counter(),0.0
The Reader,,,1988.0,,,97,Counter(),0.0
Kutsal Damacana,4866495.0,"Comedy,Fantasy,Horror",2007.0,5.1,10337.0,73,Counter(),0.0
The Passage,,,1979.0,,,25,Counter(),0.0
